,Reg no.,Name,"Incorp-
orated",Dissolved,Type
2465,417640,"B. F. INTERNATIONAL INVESTMENTS CO., LIMITED
香港百峰國際投資有限公司",1993-04-27,2002-03-15,"Private, ltd by shares"
2466,448404,"B. J. MOTORS LIMITED
威馳車行有限公司",1993-09-07,2000-11-17,"Private, ltd by shares"
2467,432319,"B. M. BULLION LIMITED
百萬金融有限公司",1993-07-06,1997-11-14,"Private, ltd by shares"
2468,455342,B. MARLBOROS INTERNATIONAL (HK) LIMITED,1993-11-25,,"Private, ltd by shares"
2469,417646,"B. S. MORALITY CO. LIMITED
貝森貿易有限公司",1993-04-27,1997-10-17,"Private, ltd by shares"
2470,432061,B.A.S.E. LIMITED,1993-07-06,2005-06-30,"Private, ltd by shares"
2471,454979,B.B. AND CO. LIMITED,1993-11-23,1998-02-13,"Private, ltd by shares"
2472,457079,"B.B.Q. KING FOODS LIMITED
燒味皇美食有限公司",1993-12-14,2002-03-01,"Private, ltd by shares"
2473,442621,"B.D.O. COMPANY LIMITED
寶特高有限公司",1993-08-12,2005-11-04,"Private, ltd by shares"
2474,442861,"B.D.O. DEVELOPMENT LIMITED
寶特高發展有限公司",1993-08-12,2000-06-07,"Private, ltd by shares"
2475,442893,"B.D.O. ENTERPRISES LIMITED
寶特高企業有限公司",1993-08-12,1997-12-12,"Private, ltd by shares"
2476,442724,"B.D.O. INTERNATIONAL LIMITED
寶特高國際有限公司",1993-08-12,2003-06-13,"Private, ltd by shares"
2477,442902,"B.D.O. INVESTMENTS LIMITED
寶特高投資有限公司",1993-08-12,2003-06-13,"Private, ltd by shares"
2478,413713,"B.E.L. INTERNATIONAL COMPANY LIMITED
寶宜時裝有限公司",1993-04-01,,"Private, ltd by shares"
2479,454754,B.H. INT'L LIMITED,1993-11-23,2001-10-19,"Private, ltd by shares"
2480,431144,"B.I.C. CLUB LIMITED
栢寧頓會員俱樂部有限公司",1993-07-01,2000-11-03,"Private, ltd by shares"
2481,419157,B.I.L. TRADING (FAR EAST) LIMITED,1993-05-06,1998-03-20,"Private, ltd by shares"
2482,410933,"B.I.N. FASHION LIMITED
金鴻時裝有限公司",1993-03-18,2001-12-14,"Private, ltd by shares"
2483,405698,"B.O.D. MICRO-BIOLOGY PRODUCTS (HONG KONG) LIMITED
美國保安定原生素系列產品(香港)有限公司",1993-03-02,1997-10-03,"Private, ltd by shares"
2484,401144,"B.S. UNION ENGINEERING COMPANY LIMITED
堡昇工程有限公司",1993-02-02,,"Private, ltd by shares"
2485,416451,"B.S.C. KITCHENS LIMITED
恒威厨櫃有限公司",1993-04-22,2016-04-01,"Private, ltd by shares"
2486,457210,"B.S.T. HOLDINGS LIMITED
百達城集團有限公司",1993-12-14,2003-12-05,"Private, ltd by shares"
2487,430733,B.T. INTERNATIONAL (H.K.) LIMITED,1993-06-29,1998-07-03,"Private, ltd by shares"
2488,455655,"B.V. & S.Y. (HONG KONG) CO., LIMITED",1993-11-30,2005-11-11,"Private, ltd by shares"
2489,433686,"BA DA (H.K.) LIMITED
八達(香港)有限公司",1993-07-08,2004-01-30,"Private, ltd by shares"
2490,401091,"BA HING DEVELOPMENT COMPANY LIMITED
霸興發展有限公司",1993-02-02,2015-06-19,"Private, ltd by shares"
2491,410666,BA HONG COMPANY LIMITED,1993-03-18,2018-07-17,"Private, ltd by shares"
2492,450876,"BAA PACIFIC LIMITED
BAA亞太有限公司",1993-10-05,2004-04-26,"Private, ltd by shares"
2493,401700,BABA PROPERTIES LIMITED,1993-02-09,,"Private, ltd by shares"
2494,435928,"BABALA INTERNATIONAL CO. LIMITED
芭芭拉國際有限公司",1993-07-15,2014-01-03,"Private, ltd by shares"
2495,401184,"BABE'S CAFE FILIPINO CUISINE LIMITED
泰菲名菜館有限公司",1993-02-02,1997-09-19,"Private, ltd by shares"
2496,430756,BABI HONG KONG LIMITED,1993-06-29,2002-06-28,"Private, ltd by shares"
2497,400936,"BABO (HONG KONG) LIMITED
百寶(香港)有限公司",1993-02-02,,"Private, ltd by shares"
2498,402550,BABU COMPANY LIMITED,1993-02-11,2009-10-30,"Private, ltd by shares"
2499,424422,BABYCARE (HK) LIMITED (d1999-05-14),1993-06-01,1999-05-14,"Private, ltd by shares"
2500,432545,BACAROLLE LIMITED,1993-07-06,2016-05-17,"Private, ltd by shares"
2501,443606,"BACCARAT RESTAURANT LIMITED
百家樂菜館有限公司",1993-08-17,2003-03-21,"Private, ltd by shares"
2502,414601,"BACCINO (HONG KONG) LIMITED
栢仙奴(香港)有限公司",1993-04-07,2001-08-24,"Private, ltd by shares"
2503,449307,BACHUS COMPANY LIMITED,1993-09-16,1997-07-18,"Private, ltd by shares"
2504,440505,"BADGE DEVELOPMENT LIMITED
博昌發展有限公司",1993-08-05,1997-11-14,"Private, ltd by shares"
2505,440504,"BADGE INDUSTRIES LIMITED
博昌實業有限公司",1993-08-05,1997-11-14,"Private, ltd by shares"
2506,440487,"BADGE INTERNATIONAL LIMITED
博昌國際有限公司",1993-08-05,1997-11-14,"Private, ltd by shares"
2507,440486,"BADGE INVESTMENT LIMITED
博昌投資有限公司",1993-08-05,1997-11-14,"Private, ltd by shares"
2508,440506,"BADGE TRADING LIMITED
博昌貿易有限公司",1993-08-05,1997-11-14,"Private, ltd by shares"
2509,432937,BADGER INVESTMENTS LIMITED,1993-07-08,,"Private, ltd by shares"
2510,435906,BADIX INVESTMENTS LIMITED,1993-07-15,1996-08-23,"Private, ltd by shares"
2511,438356,"BADON (H.K.) COMPANY LIMITED
八動股份(香港)有限公司",1993-07-27,2003-04-11,"Private, ltd by shares"
2512,400327,BAERJEWELS LIMITED,1993-01-26,,"Private, ltd by shares"
2513,450777,"BAFFIN INVESTMENT COMPANY LIMITED
柏思投資有限公司",1993-10-05,2001-07-20,"Private, ltd by shares"
2514,449904,"BAFORI MOTOR CAR COMPANY LIMITED
百發利汽車有限公司",1993-09-23,1998-01-16,"Private, ltd by shares"
2515,398572,BAHRAIN INVESTMENT COMPANY LIMITED,1993-01-12,1997-09-12,"Private, ltd by shares"
2516,419788,"BAI COMPANY LIMITED
百藝佳有限公司",1993-05-11,1999-02-12,"Private, ltd by shares"
2517,441675,"BAI QUAN INDUSTRIES LIMITED
百泉實業有限公司",1993-08-10,2004-01-21,"Private, ltd by shares"
2518,414462,"BAILEY INTERNATIONAL LIMITED (d2002-06-21)
霸菱國際有限公司",1993-04-07,2002-06-21,"Private, ltd by shares"
2519,414454,"BAILEY INVESTMENT LIMITED
霸菱投資有限公司",1993-04-07,2007-09-14,"Private, ltd by shares"
2520,457969,BAILEY PACIFIC ENTERPRISES LIMITED,1993-12-21,2011-08-26,"Private, ltd by shares"
2521,437037,BAIRN NECESSITIES (H.K.) LIMITED,1993-07-22,1999-05-14,"Private, ltd by shares"
2522,450770,"BAIXIDA GROUP INTERNATIONAL INVESTMENT LIMITED
百希達集團國際投資有限公司",1993-10-05,2012-12-21,"Private, ltd by shares"
2523,427956,"BAKEN ENTERPRISES LIMITED
百源企業有限公司",1993-06-17,1997-10-31,"Private, ltd by shares"
2524,428211,"BAKEN TRADING LIMITED
百源貿易有限公司",1993-06-17,,"Private, ltd by shares"
2525,406015,BAKER CONSULTANTS LIMITED (d2001-08-10),1993-03-02,2001-08-10,"Private, ltd by shares"
2526,400961,"BAKON ENTERPRISES LIMITED
百安企業有限公司",1993-02-02,2001-02-16,"Private, ltd by shares"
2527,441931,"BALA ENTERPRISE LIMITED
百納企業有限公司",1993-08-10,,"Private, ltd by shares"
2528,429277,BALADE LIMITED (d1997-09-05),1993-06-23,1997-09-05,"Private, ltd by shares"
2529,397845,"BALAMA PRIMA (HOLDING) COMPANY LIMITED
百萊瑪(控股)有限公司",1993-01-07,2012-08-10,"Private, ltd by shares"
2530,435904,BALANCE CHINA LIMITED,1993-07-15,2000-07-14,"Private, ltd by shares"
2531,403095,"BALANLITE INVESTMENT LIMITED
大光投資有限公司",1993-02-16,,"Private, ltd by shares"
2532,412992,"BALAS DEVELOPMENT LIMITED
巴倫發展有限公司",1993-03-30,,"Private, ltd by shares"
2533,397820,"BALCON PROPERTY MANAGEMENT LIMITED
保勤物業管理有限公司",1993-01-07,,"Private, ltd by shares"
2534,446089,"Baldanza Capital Limited
法德山資本有限公司",1993-08-24,,"Private, ltd by shares"
2535,419331,"BALDOCK COMPANY LIMITED (d2009-12-31)
博德有限公司",1993-05-11,2009-12-31,"Private, ltd by shares"
2536,429765,"BALDWIN (CONSULTANT) LIMITED
保榮(顧問)有限公司",1993-06-23,2002-10-11,"Private, ltd by shares"
2537,446184,BALENCIA COMPANY LIMITED,1993-08-24,2001-10-19,"Private, ltd by shares"
2538,419521,BALESTIER PROFITS LIMITED,1993-05-11,2000-09-15,"Private, ltd by shares"
2539,424135,BALIDAR INTERNATIONAL LIMITED,1993-06-01,1997-10-24,"Private, ltd by shares"
2540,421749,"BALIDAR TRANSPORTATION LIMITED
百利達運輸有限公司",1993-05-20,2004-05-28,"Private, ltd by shares"
2541,400131,BALISANI GROUP (HK) LIMITED,1993-01-20,2001-10-12,"Private, ltd by shares"
2542,405214,"BALLEY TRAVEL COMPANY LIMITED
坡利旅遊有限公司",1993-03-02,,"Private, ltd by shares"
2543,451545,"BALLIE (INTERNATIONAL) COMPANY LIMITED
百利達國際企業有限公司",1993-10-14,,"Private, ltd by shares"
2544,452867,"BALLISTIC ARMORING CORPORATION INTERNATIONAL LIMITED
國際防護有限公司",1993-11-02,1998-02-13,"Private, ltd by shares"
2545,436896,"BALLY FAR EAST LIMITED
霸立遠東有限公司",1993-07-22,2003-02-07,"Private, ltd by shares"
2546,405797,BALLYMAHON LIMITED (HK),1993-03-02,,"Private, ltd by shares"
2547,436684,"BALON DEVELOPMENT LIMITED
置強發展有限公司",1993-07-20,1997-05-23,"Private, ltd by shares"
2548,406127,"BALON LIMITED (d2001-02-09)
置旺有限公司",1993-03-04,2001-02-09,"Private, ltd by shares"
2549,441246,"BALOP INTERNATIONAL LIMITED
霸立國際有限公司",1993-08-05,,"Private, ltd by shares"
2550,405906,"BALSAM INTERNATIONAL LIMITED
保誠國際有限公司",1993-03-02,2012-11-21,"Private, ltd by shares"
2551,444923,"BALSCO INTERNATIONAL LIMITED
佳利寶國際有限公司",1993-08-19,1998-03-20,"Private, ltd by shares"
2552,449252,"BALTIM TRADING LIMITED
寶添貿易有限公司",1993-09-14,1998-01-09,"Private, ltd by shares"
2553,418366,"BALTRANS INTERNATIONAL MOVING LIMITED
保昌國際裝運有限公司",1993-05-04,,"Private, ltd by shares"
2554,434163,BALVAN COMPANY LIMITED,1993-07-13,2004-01-30,"Private, ltd by shares"
2555,443270,"BALYFORD INTERNATIONAL LIMITED
百利濠國際有限公司",1993-08-12,2001-10-12,"Private, ltd by shares"
2556,443153,"BALYFORD LIMITED
百利濠有限公司",1993-08-12,1997-12-12,"Private, ltd by shares"
2557,443152,"BALYTON INTERNATIONAL LIMITED
百利好國際有限公司",1993-08-12,,"Private, ltd by shares"
2558,446169,BALZANO INTERNATIONAL LIMITED,1993-08-24,,"Private, ltd by shares"
2559,437352,"BAMBOO HILL ESTATES LIMITED
賓本瑤資產有限公司",1993-07-22,1997-12-12,"Private, ltd by shares"
2560,405683,"BAMBOO HILL PROPERTIES LIMITED
竹山置業有限公司",1993-03-02,,"Private, ltd by shares"
2561,433186,"BAMBOO VILLAGE HOLDINGS (SHANGHAI) DEVELOPMENT LIMITED
竹家莊集團(上海)發展有限公司",1993-07-08,2005-07-08,"Private, ltd by shares"
2562,407300,BAMYAS BEAD COMPANY LIMITED,1993-03-09,1996-06-21,"Private, ltd by shares"
2563,429335,"BAN FAN (HOLDING) LIMITED
繽紛控股有限公司",1993-06-23,,"Private, ltd by shares"
2564,419776,"BAN INTERNATIONAL LIMITED
百利安國際有限公司",1993-05-11,,"Private, ltd by shares"
2565,457001,"BAN INTERNATIONAL SHIPPING LIMITED
百利安國際船務有限公司",1993-12-14,1998-08-07,"Private, ltd by shares"
2566,449190,BANANA MUSIC LIMITED,1993-09-14,2000-11-17,"Private, ltd by shares"
2567,429117,BANCO CONSULTANTS & SECRETARIES LIMITED,1993-06-23,2019-04-04,"Private, ltd by shares"
2568,397952,"BANCO INTERNATIONAL LIMITED (d1997-09-26)
錦浩國際有限公司",1993-01-07,1997-09-26,"Private, ltd by shares"
2569,437519,"BANCORD COMPANY LIMITED
邦國有限公司",1993-07-22,2010-03-12,"Private, ltd by shares"
2570,400286,"BAND FAT TEXTILES INDUSTRIES LIMITED
奔發紡織實業有限公司",1993-01-26,2009-11-20,"Private, ltd by shares"
2571,412637,"BAND SUN INTERNATIONAL LIMITED
百新國際有限公司",1993-03-25,1997-10-03,"Private, ltd by shares"
2572,443256,"BANDA ENTERPRISES LIMITED
保達企業有限公司",1993-08-12,1996-12-20,"Private, ltd by shares"
2573,412874,"BANDAG TIRE (CHINA) LIMITED
萬得膠輪(中國)有限公司",1993-03-30,2002-12-20,"Private, ltd by shares"
2574,411561,"BANDAMA KINA INVESTMENT LIMITED
瑞典奔達投資有限公司",1993-03-23,2002-04-19,"Private, ltd by shares"
2575,431780,"BANDFORD INTERNATIONAL LIMITED
全福國際有限公司",1993-07-06,,"Private, ltd by shares"
2576,422916,"BANDO ELECTRIC (H.K.) CO. LIMITED
阪東電機(香港)有限公司",1993-05-25,,"Private, ltd by shares"
2577,432364,"BANDO HONG KONG, LIMITED
坂東(香港)有限公司",1993-07-06,,"Private, ltd by shares"
2578,405175,"BANEX TELECOM LIMITED
壯力通訊有限公司",1993-03-02,,"Private, ltd by shares"
2579,456937,"BANFF DEVELOPMENT COMPANY LIMITED
奔富國際發展有限公司",1993-12-09,1998-01-23,"Private, ltd by shares"
2580,412412,"BANGLE COMPANY LIMITED
並高有限公司",1993-03-25,2006-01-13,"Private, ltd by shares"
2581,398074,"BANHILL INTERNATIONAL LIMITED
錦軒國際有限公司",1993-01-07,2006-04-13,"Private, ltd by shares"
2582,457103,BANITO INTERNATIONAL LIMITED,1993-12-14,2007-12-14,"Private, ltd by shares"
2583,424768,"BANJAMAN LION MEDICINE OIL LIMITED
便治文獅子油有限公司",1993-06-03,,"Private, ltd by shares"
2584,427701,"BANKER INTERNATIONAL INVESTMENTS LIMITED
貝加國際投資有限公司",1993-06-15,2002-01-18,"Private, ltd by shares"
2585,450926,BANNER INTERNATIONAL LIMITED (d2001-06-22),1993-10-05,2001-06-22,"Private, ltd by shares"
2586,406585,"BANTOP DEVELOPMENT LIMITED
錦天發展有限公司",1993-03-04,1997-09-19,"Private, ltd by shares"
2587,406274,"BANTOP INTERNATIONAL LIMITED
錦天國際有限公司",1993-03-04,1997-09-19,"Private, ltd by shares"
2588,406586,"BANTOP INVESTMENT LIMITED
錦天投資有限公司",1993-03-04,1998-03-20,"Private, ltd by shares"
2589,433044,BANTOWN LIMITED,1993-07-08,1997-10-31,"Private, ltd by shares"
2590,434559,"BANWEALTH ENTERPRISES LIMITED
鴻卓企業有限公司",1993-07-13,1997-10-31,"Private, ltd by shares"
2591,443665,"BANWISE INTERNATIONAL LIMITED
錦穎國際有限公司",1993-08-17,1999-06-11,"Private, ltd by shares"
2592,443821,"BANWISE LIMITED
錦穎有限公司",1993-08-17,2003-12-12,"Private, ltd by shares"
2593,411823,"BAO COMPANY LIMITED
百藝高有限公司",1993-03-23,2000-11-03,"Private, ltd by shares"
2594,454683,"BAO KE (HONG KONG) LIMITED
寶科(香港)有限公司",1993-11-23,1998-02-13,"Private, ltd by shares"
2595,413066,"BAO LAND INTERNATIONAL INDUSTRIAL LIMITED
宝藍國際實業有限公司",1993-03-30,2007-09-21,"Private, ltd by shares"
2596,455286,"BAO LI (HONG KONG) HOLDINGS LIMITED
寶利(香港)集團有限公司",1993-11-25,1997-08-08,"Private, ltd by shares"
2597,447038,"BAO LOONG (INTERNATIONAL) ENTERPRISES LIMITED
寶隆(國際)企業有限公司",1993-08-26,1997-11-14,"Private, ltd by shares"
2598,401884,"BAO RAY INDUSTRY CO., LIMITED
寶瑞企業有限公司",1993-02-09,,"Private, ltd by shares"
2599,407381,"BAO SHENG INTERNATIONAL PROPERTIES LIMITED
寶勝國際置業有限公司",1993-03-09,2007-07-20,"Private, ltd by shares"
2600,447049,"BAO SHUN PETRO CHEMICAL CO., LIMITED
寶信石化有限公司",1993-08-26,,"Private, ltd by shares"
2601,402924,"BAO YUAN ECONOMIC & TRADE CO., LIMITED
寶源經貿有限公司",1993-02-16,2013-08-23,"Private, ltd by shares"
2602,429362,"BAOAN WOOLEN TEXTILE CO. LIMITED
寶安毛紡廠有限公司",1993-06-23,1997-10-24,"Private, ltd by shares"
2603,413563,"BAOWEI INVESTMENT LIMITED
保偉投資有限公司",1993-04-01,1997-09-26,"Private, ltd by shares"
2604,401821,"BAP INVESTMENTS LIMITED
百藝寶投資有限公司",1993-02-09,2001-04-20,"Private, ltd by shares"
2605,454516,BAR'S HONG KONG LIMITED,1993-11-18,2003-11-28,"Private, ltd by shares"
2606,457966,BARBARA SHIH COMPANY LIMITED,1993-12-21,1996-09-13,"Private, ltd by shares"
2607,424404,BARBEL COMPANY LIMITED,1993-06-01,2004-01-30,"Private, ltd by shares"
2608,435911,BARBER ENTERPRISES LIMITED (d1996-09-13),1993-07-15,1996-09-13,"Private, ltd by shares"
2609,431136,BARBICAN HOLDINGS LIMITED (HK),1993-07-01,,"Private, ltd by shares"
2610,401714,BARBICAN LIMITED (d2002-09-06),1993-02-09,2002-09-06,"Private, ltd by shares"
2611,420292,"BARCAL INTERNATIONAL LIMITED
保佳國際有限公司",1993-05-13,2006-12-29,"Private, ltd by shares"
2612,438462,BARCELONA LIMITED (d2003-04-11),1993-07-27,2003-04-11,"Private, ltd by shares"
2613,416799,"BARCLAY INTERNATIONAL CO., LIMITED
中植國際有限公司",1993-04-22,2005-09-23,"Private, ltd by shares"
2614,456920,"BARCLAYS SECRETARIAL SERVICES LIMITED
百利來秘書服務有限公司",1993-12-09,2002-07-12,"Private, ltd by shares"
2615,420456,"BARCO ENGINEERING LIMITED
保高工程有限公司",1993-05-13,2010-08-13,"Private, ltd by shares"
2616,420454,"BARCO INDUSTRIES LIMITED
保高實業有限公司",1993-05-13,2020-01-24,"Private, ltd by shares"
2617,404312,BARCO INTERNATIONAL LIMITED,1993-02-23,2003-08-08,"Private, ltd by shares"
2618,400806,"BARCO TRADING LIMITED (d2004-04-23)
百高貿易有限公司",1993-02-02,2004-04-23,"Private, ltd by shares"
2619,400832,"BARCON ENTERPRISES LIMITED
百港企業有限公司",1993-02-02,1997-09-12,"Private, ltd by shares"
2620,458145,BARENTA LIMITED,1993-12-21,2001-03-12,"Private, ltd by shares"
2621,403174,"BARGE LIMITED (d2012-09-07)
進階有限公司",1993-02-16,2012-09-07,"Private, ltd by shares"
2622,427960,"BARHILL ENTERPRISES LIMITED
百軒企業有限公司",1993-06-17,1997-08-08,"Private, ltd by shares"
2623,428631,"BARHILL INTERNATIONAL LIMITED
百軒國際有限公司",1993-06-23,,"Private, ltd by shares"
2624,401456,BARIMAR (HONG KONG) LIMITED,1993-02-04,1997-10-03,"Private, ltd by shares"
2625,422976,"BARINA LIMITED (d2005-07-29)
生豐有限公司",1993-05-25,2005-07-29,"Private, ltd by shares"
2626,429376,"BARING INVESTMENT & TRADING CO. LIMITED
霸菱投資貿易有限公司",1993-06-23,2003-02-14,"Private, ltd by shares"
2627,453021,"BARINGTON COMPANY LIMITED
百利登有限公司",1993-11-02,,"Private, ltd by shares"
2628,457955,"BARKLEY INSURANCE MANAGEMENT LIMITED
佰利保險有限公司",1993-12-21,1998-04-27,"Private, ltd by shares"
2629,444119,"BARLEY INTERNATIONAL LIMITED
君利國際有限公司",1993-08-17,1998-09-11,"Private, ltd by shares"
2630,442466,"BARLEY RESOURCES LIMITED
巴利資源有限公司",1993-08-12,2002-07-12,"Private, ltd by shares"
2631,421658,"BARLY POLYTHENE BAGS FTY. LIMITED
百利膠袋製品廠有限公司",1993-05-20,2008-03-28,"Private, ltd by shares"
2632,417710,"BARMAX DEVELOPMENT LIMITED
柏美發展有限公司",1993-04-27,,"Private, ltd by shares"
2633,417733,"BARMAX ENTERPRISES LIMITED
柏美企業有限公司",1993-04-27,2001-10-05,"Private, ltd by shares"
2634,417673,"BARMAX INDUSTRIES LIMITED
柏美實業有限公司",1993-04-27,,"Private, ltd by shares"
2635,417730,"BARMAX INTERNATIONAL LIMITED
柏美國際有限公司",1993-04-27,2001-06-22,"Private, ltd by shares"
2636,417713,"BARMAX INVESTMENT LIMITED
柏美投資有限公司",1993-04-27,,"Private, ltd by shares"
2637,434920,BARNES INVESTMENT LIMITED,1993-07-13,2004-06-18,"Private, ltd by shares"
2638,450498,BARNETTO TRADING LIMITED,1993-09-30,1999-07-23,"Private, ltd by shares"
2639,431706,BARNHILL LIMITED (d2009-05-08),1993-07-06,2009-05-08,"Private, ltd by shares"
2640,458755,BARNSTORMERS LIMITED (HK),1993-12-28,2019-02-01,"Private, ltd by shares"
2641,410893,BARNTON DEVELOPMENTS LIMITED (HK),1993-03-18,,"Private, ltd by shares"
2642,404546,"BARNY CONCEPT (H.K.) LIMITED
百藝時裝服飾有限公司",1993-02-23,2005-02-18,"Private, ltd by shares"
2643,425438,"BARONS LIMITED (d2010-03-05)
悅富興業有限公司",1993-06-08,2010-03-05,"Private, ltd by shares"
2644,447910,"BARRELL CHEMICALS (ASIA) LIMITED
百樂化工(亞洲)有限公司",1993-09-02,,"Private, ltd by shares"
2645,427977,"BARRIC DEVELOPMENT LIMITED
百領發展有限公司",1993-06-17,2000-08-04,"Private, ltd by shares"
2646,428652,"BARRIC ENTERPRISES LIMITED
百耀企業有限公司",1993-06-23,1997-10-17,"Private, ltd by shares"
2647,428690,"BARRIC INDUSTRIES LIMITED
百領實業有限公司",1993-06-23,2001-05-18,"Private, ltd by shares"
2648,448345,BARRICK HORSHAM FAR EAST LIMITED,1993-09-07,1999-06-11,"Private, ltd by shares"
2649,428301,"BARRINGTON ENTERPRISES LIMITED (d2001-09-21)
嘉能企業有限公司",1993-06-17,2001-09-21,"Private, ltd by shares"
2650,411701,"BARRIVEL GROUP (H.K.) COMPANY LIMITED
寶麗華集團(香港)有限公司",1993-03-23,,"Private, ltd by shares"
2651,417736,"BARRON ENTERPRISES LIMITED (d2008-04-11)
柏鴻企業有限公司",1993-04-27,2008-04-11,"Private, ltd by shares"
2652,451012,BARRY WILDE LIMITED,1993-10-05,2004-09-10,"Private, ltd by shares"
2653,457217,"BARSMARK ENERGY (CHINA) LIMITED
金泰能源(中國)有限公司",1993-12-14,,"Private, ltd by shares"
2654,420273,"BARSON ENTERPRISES LIMITED
保信企業有限公司",1993-05-13,,"Private, ltd by shares"
2655,452007,BARSTAD COMPANY LIMITED,1993-10-19,1997-10-25,"Private, ltd by shares"
2656,446860,"BARTER PRODUCTS COMPANY LIMITED
百力製品廠有限公司",1993-08-26,2006-06-30,"Private, ltd by shares"
2657,420607,BARTERCARD H.K. LIMITED,1993-05-18,1997-11-07,"Private, ltd by shares"
2658,420179,"BARTON DEVELOPMENT LIMITED
保宏發展有限公司",1993-05-13,1997-12-12,"Private, ltd by shares"
2659,400977,"BARTON INTERNATIONAL LIMITED (d1999-03-12)
百特國際有限公司",1993-02-02,1999-03-12,"Private, ltd by shares"
2660,429209,BARWAN LIMITED,1993-06-23,2005-06-24,"Private, ltd by shares"
2661,400915,"BARWIN (HONG KONG) LIMITED
百偉(香港)有限公司",1993-02-02,2004-06-18,"Private, ltd by shares"
2662,400814,"BARWIN INDUSTRIES LIMITED
百吉實業有限公司",1993-02-02,2001-10-19,"Private, ltd by shares"
2663,412611,"BASCOT INVESTMENT LIMITED
柏士高投資有限公司",1993-03-25,2003-12-19,"Private, ltd by shares"
2664,427958,"BASE ENTERPRISES LIMITED
百生企業有限公司",1993-06-17,2015-06-26,"Private, ltd by shares"
2665,425732,"BASE FOCUS INTERNATIONAL LIMITED
基鉅國際有限公司",1993-06-08,1998-01-23,"Private, ltd by shares"
2666,411175,"BASE HARBOUR LIMITED (d2003-05-09)
基港有限公司",1993-03-23,2003-05-09,"Private, ltd by shares"
2667,425745,"BASE HARVEST LIMITED (d1999-03-12)
均冠有限公司",1993-06-08,1999-03-12,"Private, ltd by shares"
2668,428147,"BASE INTERNATIONAL LIMITED (d1997-10-17)
百生國際有限公司",1993-06-17,1997-10-17,"Private, ltd by shares"
2669,449682,"BASE RICH DEVELOPMENT LIMITED
億澤發展有限公司",1993-09-21,,"Private, ltd by shares"
2670,457902,"BASE TOP INTERNATIONAL LIMITED (d2001-01-19)
鴻中國際有限公司",1993-12-21,2001-01-19,"Private, ltd by shares"
2671,428212,"BASE TRADING LIMITED
百生貿易有限公司",1993-06-17,1997-10-24,"Private, ltd by shares"
2672,444896,"BASE WEALTH LIMITED
基溢有限公司",1993-08-19,,"Private, ltd by shares"
2673,437035,"BASELAND DEVELOPMENT (CHINA) COMPANY LIMITED
基源發展(中國)有限公司",1993-07-22,1997-11-14,"Private, ltd by shares"
2674,411217,"BASELAND DEVELOPMENT LIMITED
基源發展有限公司",1993-03-23,1998-11-13,"Private, ltd by shares"
2675,443139,"BASELAND INTERNATIONAL LIMITED
基源國際有限公司",1993-08-12,1996-09-13,"Private, ltd by shares"
2676,400937,"BASEN (HONG KONG) LIMITED
百成(香港)有限公司",1993-02-02,2002-08-30,"Private, ltd by shares"
2677,403093,BASEPARK LIMITED (d2003-03-28),1993-02-16,2003-03-28,"Private, ltd by shares"
2678,400107,BASIC & COMPANY LIMITED,1993-01-20,,"Private, ltd by shares"
2679,402486,BASINO INTERNATIONAL LIMITED,1993-02-11,1998-01-23,"Private, ltd by shares"
2680,405233,"BASON INTERNATIONAL LIMITED
栢誠國際有限公司",1993-03-02,2002-10-11,"Private, ltd by shares"
2681,446158,BASSONELLI COMPANY LIMITED,1993-08-24,,"Private, ltd by shares"
2682,446188,BASTINGS ENTERPRISES LIMITED,1993-08-24,,"Private, ltd by shares"
2683,449976,"BASU INVESTMENT LIMITED
寶樹洋行有限公司",1993-09-23,2005-09-02,"Private, ltd by shares"
2684,453078,BATAVIA INVESTMENT ADVISERS LIMITED,1993-11-02,2017-08-25,"Private, ltd by shares"
2685,438623,BATEY ADS (CHINA) LIMITED,1993-07-29,2002-08-23,"Private, ltd by shares"
2686,400756,"BATON INTERNATIONAL LIMITED
百朗國際有限公司",1993-02-02,1998-06-05,"Private, ltd by shares"
2687,445635,"BATON TRADING LIMITED
巴頓貿易有限公司",1993-08-19,2006-08-11,"Private, ltd by shares"
2688,430862,"BATRESS PRODUCTS LIMITED
霸澤製品有限公司",1993-07-01,2006-01-20,"Private, ltd by shares"
2689,399036,BATTENWOOD COMPANY LIMITED,1993-01-14,1998-01-14,"Private, ltd by shares"
2690,399760,BAUER EQUIPMENT HONG KONG LIMITED,1993-01-20,,"Private, ltd by shares"
2691,433205,BAUHAUS VIII LIMITED,1993-07-08,2003-04-11,"Private, ltd by shares"
2692,421776,"BAUHINIA FASHIONS COMPANY LIMITED
紫荊時裝有限公司",1993-05-20,1998-06-05,"Private, ltd by shares"
2693,453723,"BAUHINIA GALLERY LIMITED
紫荊軒有限公司",1993-11-09,2001-04-20,"Private, ltd by shares"
2694,401216,"BAUHINIA INTERNATIONAL COMMUNICATION COMPANY LIMITED
紫荊國際傳播有限公司",1993-02-04,2017-07-28,"Private, ltd by shares"
2695,454687,"BAUHINIA PAINTS MANUFACTURING HOLDING COMPANY LIMITED
紫荊花製漆控股有限公司",1993-11-23,2010-09-24,"Private, ltd by shares"
2696,438509,BAUMA INTERNATIONAL (HONG KONG) LIMITED,1993-07-28,,"Private, ltd by shares"
2697,437811,BAUMAN LIMITED,1993-07-27,1997-11-21,"Private, ltd by shares"
