,Reg no.,Name,"Incorp-
orated",Dissolved,Type
4626,468615,"CHAMPION KING ENTERPRISES LIMITED
駿建企業有限公司",1994-03-10,,"Private, ltd by shares"
4627,468600,"CHAMPION KING INTERNATIONAL HOLDINGS LIMITED (d2001-08-24)
卓成國際控股有限公司",1994-03-10,2001-08-24,"Private, ltd by shares"
4628,459308,"CHAMPION LANE DEVELOPMENT LIMITED
祥源發展有限公司",1994-01-04,2005-01-14,"Private, ltd by shares"
4629,459369,"CHAMPION LANE ENTERPRISES LIMITED
駿源企業有限公司",1994-01-04,1999-05-14,"Private, ltd by shares"
4630,465468,"CHAMPION LUCK HOLDINGS LIMITED (d2001-12-14)
冠運集團有限公司",1994-02-15,2001-12-14,"Private, ltd by shares"
4631,481542,"CHAMPION M & E ENGINEERING LIMITED
冠軍工程有限公司",1994-06-09,1998-01-16,"Private, ltd by shares"
4632,468701,"CHAMPION MASS CONSULTANTS LIMITED
駿宏顧問有限公司",1994-03-10,1998-06-05,"Private, ltd by shares"
4633,468683,"CHAMPION MASS PROPERTIES LIMITED
駿宏置業有限公司",1994-03-10,1997-12-05,"Private, ltd by shares"
4634,468614,"CHAMPION MEGA ENTERPRISES LIMITED
駿茂企業有限公司",1994-03-10,2004-06-11,"Private, ltd by shares"
4635,468708,"CHAMPION MEGA INVESTMENT LIMITED (d2001-10-05)
駿茂投資有限公司",1994-03-10,2001-10-05,"Private, ltd by shares"
4636,499294,"CHAMPION MERIT LIMITED (d2003-10-24)
祥懋有限公司",1994-12-01,2003-10-24,"Private, ltd by shares"
4637,465349,"CHAMPION MILE INVESTMENT LIMITED
勝里投資有限公司",1994-02-15,2002-08-09,"Private, ltd by shares"
4638,479898,"CHAMPION MILLION TEXTILES LIMITED
萬祥紡織品有限公司",1994-05-26,2000-09-22,"Private, ltd by shares"
4639,499343,"CHAMPION OCEAN LIMITED (d2004-01-02)
祥海有限公司",1994-12-01,2004-01-02,"Private, ltd by shares"
4640,467179,"CHAMPION PACIFIC INTERNATIONAL LIMITED (d2002-06-21)
俊平國際有限公司",1994-03-01,2002-06-21,"Private, ltd by shares"
4641,492972,CHAMPION POINT DEVELOPMENT LIMITED,1994-10-04,,"Private, ltd by shares"
4642,468616,"CHAMPION POINT ENTERPRISES LIMITED
駿邦企業有限公司",1994-03-10,2015-08-21,"Private, ltd by shares"
4643,468684,"CHAMPION POINT PROPERTIES LIMITED
駿邦置業有限公司",1994-03-10,2000-05-26,"Private, ltd by shares"
4644,468757,"CHAMPION POINT TECHNOLOGY LIMITED
駿邦科技有限公司",1994-03-10,1997-04-25,"Private, ltd by shares"
4645,478268,"CHAMPION PROPERTY MANAGEMENT LIMITED
昌平物業管理有限公司",1994-05-12,1998-07-03,"Private, ltd by shares"
4646,483384,"CHAMPION REAL ESTATE LIMITED
冠軍地產有限公司",1994-06-28,1998-02-27,"Private, ltd by shares"
4647,496746,"CHAMPION REGENT INVESTMENT LIMITED
昌益投資有限公司",1994-11-08,1997-11-21,"Private, ltd by shares"
4648,481545,"CHAMPION SATELLITE LIMITED
冠軍衞星有限公司",1994-06-09,1998-01-16,"Private, ltd by shares"
4649,487541,"CHAMPION SENSE LIMITED (d2019-11-08)
昌承有限公司",1994-08-04,2019-11-08,"Private, ltd by shares"
4650,479210,"CHAMPION SERVICES LIMITED (d1998-07-03)
冠軍服務有限公司",1994-05-19,1998-07-03,"Private, ltd by shares"
4651,464497,"CHAMPION SHEEN DEVELOPMENT LIMITED
祥潤發展有限公司",1994-02-03,2016-08-12,"Private, ltd by shares"
4652,501277,"CHAMPION SHEEN INTERNATIONAL LIMITED
長潤國際有限公司",1994-12-22,,"Private, ltd by shares"
4653,501229,"CHAMPION SHEEN INVESTMENT LIMITED
長潤投資有限公司",1994-12-22,2002-07-26,"Private, ltd by shares"
4654,491226,"CHAMPION SILVER LIMITED
祥銀有限公司",1994-09-15,,"Private, ltd by shares"
4655,464495,"CHAMPION SKY DEVELOPMENT LIMITED (d1997-12-12)
祥天發展有限公司",1994-02-03,1997-12-12,"Private, ltd by shares"
4656,464382,"CHAMPION SKY ENTERPRISES LIMITED (d2002-10-25)
祥天企業有限公司",1994-02-03,2002-10-25,"Private, ltd by shares"
4657,460175,"CHAMPION SKY HOLDINGS LIMITED (d2005-01-14)
冠天集團有限公司",1994-01-11,2005-01-14,"Private, ltd by shares"
4658,464506,"CHAMPION SKY INDUSTRIES LIMITED
祥天實業有限公司",1994-02-03,2013-03-22,"Private, ltd by shares"
4659,464443,"CHAMPION SKY INTERNATIONAL LIMITED (d2002-07-12)
祥天國際有限公司",1994-02-03,2002-07-12,"Private, ltd by shares"
4660,464390,"CHAMPION SKY INVESTMENT LIMITED
祥天投資有限公司",1994-02-03,1997-12-12,"Private, ltd by shares"
4661,477131,"CHAMPION TEAM INVESTMENT LIMITED
祥添投資有限公司",1994-05-03,2004-01-16,"Private, ltd by shares"
4662,481548,"CHAMPION TELECOM SYSTEMS LIMITED
冠軍電訊系統有限公司",1994-06-09,1998-01-16,"Private, ltd by shares"
4663,470175,"CHAMPION TOP INDUSTRIAL LIMITED (d2009-08-07)
捷浩實業有限公司",1994-03-17,2009-08-07,"Private, ltd by shares"
4664,494419,"CHAMPION TRADE INTERNATIONAL LIMITED
駿貿國際有限公司",1994-10-20,1998-09-11,"Private, ltd by shares"
4665,493314,"CHAMPION UNIVERSAL ENTERPRISES LIMITED
駿宇企業有限公司",1994-10-06,2000-04-07,"Private, ltd by shares"
4666,493235,"CHAMPION UNIVERSAL INTERNATIONAL LIMITED
駿宇國際有限公司",1994-10-06,2003-09-05,"Private, ltd by shares"
4667,493303,"CHAMPION UNIVERSAL INVESTMENT LIMITED
駿宇投資有限公司",1994-10-06,2000-11-10,"Private, ltd by shares"
4668,479253,"CHAMPION UNIVERSAL LIMITED
冠軍環球有限公司",1994-05-19,,"Private, ltd by shares"
4669,493307,"CHAMPION UNIVERSAL TRADING LIMITED
駿宇貿易有限公司",1994-10-06,2002-01-18,"Private, ltd by shares"
4670,461441,"CHAMPION UP ENTERPRISES LIMITED
貫陞企業有限公司",1994-01-18,1998-03-20,"Private, ltd by shares"
4671,501228,"CHAMPION VENTURE INVESTMENT LIMITED
長宏投資有限公司",1994-12-22,2005-12-07,"Private, ltd by shares"
4672,500623,"CHAMPION WEALTH LIMITED
貫豐有限公司",1994-12-15,,"Private, ltd by shares"
4673,463804,"CHAMPION WISE INTERNATIONAL LIMITED (d2008-02-01)
展騰國際有限公司",1994-02-01,2008-02-01,"Private, ltd by shares"
4674,461374,"CHAMPIONSHIP DEVELOPMENT LIMITED
運冠發展有限公司",1994-01-18,2000-07-28,"Private, ltd by shares"
4675,499877,"CHAMPOIL OIL & CHEMICAL COMPANY LIMITED
中博石油化工有限公司",1994-12-08,2007-04-04,"Private, ltd by shares"
4676,467419,"CHAMPVIEW INVESTMENT LIMITED
湛超投資有限公司",1994-03-01,2007-12-28,"Private, ltd by shares"
4677,471738,"CHAMPVIEW LIMITED (d2008-08-29)
澋冠有限公司",1994-03-24,2008-08-29,"Private, ltd by shares"
4678,486733,"CHAMPWAY ENTERPRISES LIMITED
創偉企業有限公司",1994-07-28,2001-08-10,"Private, ltd by shares"
4679,495608,"CHAMPWAY SHIPPING AGENCIES LIMITED
海康船務代理有限公司",1994-11-01,2008-09-12,"Private, ltd by shares"
4680,471248,"CHAMPWIN (HOLDINGS) LIMITED
捷威(集團)有限公司",1994-03-22,1998-04-24,"Private, ltd by shares"
4681,493447,"CHAMPWINNER TECHNOLOGY LIMITED
冠運科技有限公司",1994-10-06,,"Private, ltd by shares"
4682,486770,"CHAMWAY (HK) LIMITED
創偉(香港)有限公司",1994-08-02,2001-12-14,"Private, ltd by shares"
4683,461371,"CHAMWELL INVESTMENTS LIMITED
豪顯投資有限公司",1994-01-18,,"Private, ltd by shares"
4684,494900,"CHAN & COMPANY LIMITED
陳氏貿易有限公司",1994-10-25,2001-12-07,"Private, ltd by shares"
4685,463452,"CHAN CHI KEE INVESTMENT COMPANY LIMITED
陳枝記置業有限公司",1994-02-01,2008-04-03,"Private, ltd by shares"
4686,493623,"CHAN CHU KEE ENGINEERING LIMITED
陳鑄記工程有限公司",1994-10-11,,"Private, ltd by shares"
4687,486336,"CHAN CHUEN KEE (FOUNDATION) ENGINEERING LIMITED
陳泉記(地基)工程有限公司",1994-07-26,2002-10-11,"Private, ltd by shares"
4688,496097,"CHAN ELAN LIMITED
玲瓏坊有限公司",1994-11-03,2005-04-22,"Private, ltd by shares"
4689,497344,"CHAN HING KEE COMPANY LIMITED
陳馨記有限公司",1994-11-15,,"Private, ltd by shares"
4690,468110,"CHAN KOU PAINTING COMPANY LIMITED
陳九油漆有限公司",1994-03-08,1999-02-12,"Private, ltd by shares"
4691,493459,"CHAN LUK KEE SEA FOOD RESTAURANT LIMITED
陳六記海鮮飯店有限公司",1994-10-06,2011-06-24,"Private, ltd by shares"
4692,479045,"CHAN NGOK MING FOUNDATION LIMITED
陳岳明基金有限公司",1994-05-19,,"Private, ltd by shares"
4693,482769,"CHAN NGOK MING SECURITIES LIMITED
陳岳明證券有限公司",1994-06-21,,"Private, ltd by shares"
4694,495783,"CHAN WO ELECTRONICS (H.K.) LIMITED
振和電子(香港)有限公司",1994-11-01,2005-10-14,"Private, ltd by shares"
4695,495784,"CHAN WO TECHNOLOGY (H.K.) LIMITED
振和電業(香港)有限公司",1994-11-01,2003-08-09,"Private, ltd by shares"
4696,481201,"CHAN'S (NANHAI) INVESTMENT LIMITED
陳氏(南海)投資有限公司",1994-06-07,2020-04-29,"Private, ltd by shares"
4697,495510,"CHAN'S CREATIVE SCHOOL LIMITED
啓基學校有限公司",1994-11-01,,"Private, ltd by shares"
4698,491239,"CHAN, WONG, CHUNG & SA (VIETNAM) LIMITED",1994-09-15,2000-08-04,"Private, ltd by shares"
4699,459506,"CHANCE HIT DEVELOPMENT LIMITED
創顯發展有限公司",1994-01-04,2014-04-11,"Private, ltd by shares"
4700,459507,"CHANCE HIT INTERNATIONAL LIMITED
創顯國際有限公司",1994-01-04,,"Private, ltd by shares"
4701,479445,"CHANCE HOLD (H.K.) DEVELOPMENT CO., LIMITED
芊厚(香港)有限公司",1994-05-24,1997-12-19,"Private, ltd by shares"
4702,466275,"CHANCE MORE DEVELOPMENT LIMITED
進茂發展有限公司",1994-02-22,2003-01-24,"Private, ltd by shares"
4703,466273,"CHANCE MORE INTERNATIONAL LIMITED
進茂國際有限公司",1994-02-22,1997-12-12,"Private, ltd by shares"
4704,466276,"CHANCE MORE INVESTMENT LIMITED
進茂投資有限公司",1994-02-22,1997-12-12,"Private, ltd by shares"
4705,466272,"CHANCE MORE LIMITED
進茂有限公司",1994-02-22,2009-07-17,"Private, ltd by shares"
4706,466444,"CHANCELLOR COMPANY LIMITED
荔榮有限公司",1994-02-22,2007-07-06,"Private, ltd by shares"
4707,459127,"CHANCES GODOWN LIMITED
卓兆行倉有限公司",1994-01-04,2003-12-05,"Private, ltd by shares"
4708,488705,"CHANDLER INDUSTRIES LIMITED
精藝美實業有限公司",1994-08-11,2011-02-02,"Private, ltd by shares"
4709,500414,"CHANECO LIMITED (d2000-12-15)
長利高有限公司",1994-12-13,2000-12-15,"Private, ltd by shares"
4710,479738,"CHANEL INVESTMENTS LIMITED
銓利投資有限公司",1994-05-26,1997-12-19,"Private, ltd by shares"
4711,464183,"CHANEX INTERNATIONAL LIMITED
全亮國際有限公司",1994-02-03,2007-06-15,"Private, ltd by shares"
4712,459202,CHANEY LIMITED,1994-01-04,1998-06-05,"Private, ltd by shares"
4713,471470,CHANG & TONG MEDICAL SERVICES LIMITED,1994-03-24,2002-05-10,"Private, ltd by shares"
4714,484063,"CHANG AN (GROUP) LIMITED
長安(集團)有限公司",1994-06-30,2000-12-22,"Private, ltd by shares"
4715,482286,"CHANG HO DEVELOPMENT LIMITED
長河置業有限公司",1994-06-16,2009-08-21,"Private, ltd by shares"
4716,500779,"CHANG HONG (XIAMEN) CONSTRUCTION DEVELOPMENT LIMITED
昌宏(廈門)建設發展有限公司",1994-12-15,2003-11-07,"Private, ltd by shares"
4717,469046,"CHANG HUO INVESTMENT LIMITED
長和置業有限公司",1994-03-15,1997-10-09,"Private, ltd by shares"
4718,466407,"CHANG JIANG PRINTING COMPANY LIMITED
長江印刷廠有限公司",1994-02-22,2006-01-13,"Private, ltd by shares"
4719,477404,"CHANG RUN HOLDINGS LIMITED
長潤實業發展有限公司",1994-05-05,1997-05-16,"Private, ltd by shares"
4720,474554,"CHANG SHAN STEEL COMPANY LIMITED
長山鋼鐵股份有限公司",1994-04-14,1997-05-16,"Private, ltd by shares"
4721,497324,"CHANG SHENG (HONG KONG) LIMITED
暢盛(香港)有限公司",1994-11-15,2003-10-17,"Private, ltd by shares"
4722,493953,"CHANG STAR INTERNATIONAL CORPORATION LIMITED
彰星國際集團有限公司",1994-10-14,2003-11-14,"Private, ltd by shares"
4723,466037,"CHANG WANG DYEING & WEAVING FACTORY LIMITED
常旺染織廠有限公司",1994-02-17,2017-06-16,"Private, ltd by shares"
4724,462918,"CHANG YET PRECISION INDUSTRY COMPANY LIMITED
昌益精密工業有限公司",1994-01-27,,"Private, ltd by shares"
4725,471031,"CHANG YIP INDUSTRIAL LIMITED
燁業實業有限公司",1994-03-22,2004-10-15,"Private, ltd by shares"
4726,487011,"CHANG YUAN SHIPPING ENTERPRISE (HONG KONG) COMPANY LIMITED
長源船務企業(香港)有限公司",1994-08-02,2005-06-03,"Private, ltd by shares"
4727,475130,"CHANG ZHEN INDUSTRIES LIMITED
昌珍實業有限公司",1994-04-19,2012-06-01,"Private, ltd by shares"
4728,460315,"CHANGCHUN ORIENTAL FURNITURE LIMITED
長春市東方傢俱有限公司",1994-01-11,2001-02-16,"Private, ltd by shares"
4729,485552,"CHANGDU INTERNATIONAL CO. LIMITED
昌都國際有限公司",1994-07-19,2005-09-02,"Private, ltd by shares"
4730,494568,"CHANGSHENG CARTON & PAPER PRODUCTS COMPANY LIMITED
昌盛瓦通紙品有限公司",1994-10-20,2020-11-06,"Private, ltd by shares"
4731,482803,"CHANGSHENG DEVELOPMENT LIMITED
昌盛實業發展有限公司",1994-06-21,1999-10-08,"Private, ltd by shares"
4732,497617,"CHANGSHENG INVESTMENT CONSULTANTS LIMITED
加拿大昌盛投資顧問有限公司",1994-11-17,2003-06-20,"Private, ltd by shares"
4733,470211,"CHANGZHOU WEIBO SHIPPING FACTORY LIMITED
廣州偉波船廠有限公司",1994-03-17,2006-07-28,"Private, ltd by shares"
4734,464568,"CHANNEL ENTERPRISES (HONG KONG) LIMITED
十熊企業(香港)有限公司",1994-02-03,,"Private, ltd by shares"
4735,478882,"CHANNEL ENTERPRISES (INT'L) LIMITED
創利企業(國際)有限公司",1994-05-19,,"Private, ltd by shares"
4736,477038,"CHANNEL HOLDINGS LIMITED (d2002-08-16)
頻道控股有限公司",1994-05-03,2002-08-16,"Private, ltd by shares"
4737,479909,CHANNEL KTV HOLDINGS LIMITED,1994-05-26,2003-05-30,"Private, ltd by shares"
4738,499111,"CHANNEL TRANSPORTATION LIMITED
通行運輸有限公司",1994-11-29,2003-10-24,"Private, ltd by shares"
4739,464189,"CHANNEX DEVELOPMENT LIMITED
全亮發展有限公司",1994-02-03,2000-07-28,"Private, ltd by shares"
4740,474659,"CHANNY CONSULTANTS LIMITED
昌利工程顧問有限公司",1994-04-14,2005-09-02,"Private, ltd by shares"
4741,483597,"CHANON ENTERPRISES LIMITED
祥隆企業有限公司",1994-06-28,2011-10-28,"Private, ltd by shares"
4742,464084,"CHANSON DEVELOPMENT LIMITED
祥新發展有限公司",1994-02-03,2006-01-06,"Private, ltd by shares"
4743,464342,"CHANSON PROPERTIES LIMITED
祥新置業有限公司",1994-02-03,,"Private, ltd by shares"
4744,464169,"CHANSUN INVESTMENTS LIMITED
全生投資有限公司",1994-02-03,2001-09-21,"Private, ltd by shares"
4745,464185,"CHANSWIN INTERNATIONAL LIMITED
全和國際有限公司",1994-02-03,,"Private, ltd by shares"
4746,464085,"CHANSWIN LIMITED
正和有限公司",1994-02-03,1998-01-23,"Private, ltd by shares"
4747,500696,"CHANT KITCHEN EQUIPMENT (H.K.) LIMITED
名厨(香港)有限公司",1994-12-15,,"Private, ltd by shares"
4748,462781,"CHANTEL COMPANY LIMITED
心甜兒有限公司",1994-01-27,,"Private, ltd by shares"
4749,490859,"CHANTELL FASHION COMPANY LIMITED
佳麗娜時裝有限公司",1994-09-08,2011-10-02,"Private, ltd by shares"
4750,484643,"CHAO HUI INTERNATIONAL LIMITED
潮滙國際有限公司",1994-07-07,2004-02-06,"Private, ltd by shares"
4751,490349,"CHAOYANG NDT (CHINA) COMPANY LIMITED
朝陽無損檢測(中國)有限公司",1994-09-06,2005-08-19,"Private, ltd by shares"
4752,492300,"CHAP SHING CONTAINER TRANSPORTATION COMPANY LIMITED
集成貨櫃運輸有限公司",1994-09-27,2009-02-27,"Private, ltd by shares"
4753,460593,"CHAPMAN ENGINEERING CONSULTANT COMPANY LIMITED
鏘偉工程顧問有限公司",1994-01-11,2008-07-11,"Private, ltd by shares"
4754,464052,"CHAPMAN INVESTMENT LIMITED (d2002-05-17)
卓敏投資有限公司",1994-02-03,2002-05-17,"Private, ltd by shares"
4755,475026,"CHAPMAN TRADING LIMITED (d1997-12-19)
卓敏貿易有限公司",1994-04-19,1997-12-19,"Private, ltd by shares"
4756,499226,CHARACTER MERCHANDISING & MARKETING LIMITED,1994-12-01,,"Private, ltd by shares"
4757,495298,"CHARDEX INVESTMENT LIMITED
卓迪斯投資有限公司",1994-10-27,2001-09-07,"Private, ltd by shares"
4758,495310,"CHARDEX LIMITED
卓迪斯有限公司",1994-10-27,1999-04-16,"Private, ltd by shares"
4759,490487,"CHARELLE TEXTILES LIMITED
比加紡織有限公司",1994-09-06,2001-01-12,"Private, ltd by shares"
4760,481073,"CHARIOT FASHION LIMITED
卓域時裝有限公司",1994-06-07,2003-06-13,"Private, ltd by shares"
4761,459895,"CHARISE MANAGEMENT LIMITED
卓昇管理有限公司",1994-01-06,2007-09-14,"Private, ltd by shares"
4762,472443,CHARISMA ASSOCIATED LIMITED,1994-03-29,,"Private, ltd by shares"
4763,463654,"CHARLES AND PHILIP TRADING COMPANY LIMITED
國昌貿易有限公司",1994-02-01,1999-02-12,"Private, ltd by shares"
4764,476586,"CHARLES ELECTECH MANUFACTURING CO., LIMITED
智歷電子製品有限公司",1994-04-28,2002-05-03,"Private, ltd by shares"
4765,490749,CHARLES STURT UNIVERSITY ALUMNI ASSOCIATION LIMITED,1994-09-08,2018-02-15,Ltd by guarantee
4766,464459,"CHARLESON INDUSTRIES LIMITED
祥新實業有限公司",1994-02-03,2016-02-19,"Private, ltd by shares"
4767,464447,"CHARLESON INTERNATIONAL LIMITED
祥新國際有限公司",1994-02-03,1998-02-27,"Private, ltd by shares"
4768,495480,CHARLESTON INTERNATIONAL LIMITED (d2000-07-07),1994-11-01,2000-07-07,"Private, ltd by shares"
4769,478416,"CHARLON INTERNATIONAL LIMITED
采龍國際有限公司",1994-05-17,2017-09-22,"Private, ltd by shares"
4770,498985,"CHARLSON INTERNATIONAL LIMITED
依信國際有限公司",1994-11-29,,"Private, ltd by shares"
4771,460334,"CHARLY INVESTMENTS LIMITED
卓理投資有限公司",1994-01-11,2008-06-06,"Private, ltd by shares"
4772,475321,"CHARM CRAFT ENTERPRISES COMPANY LIMITED
承宏企業有限公司",1994-04-21,2000-07-14,"Private, ltd by shares"
4773,494967,"CHARM CROWN DEVELOPMENT LIMITED
展冠發展有限公司",1994-10-25,2003-09-26,"Private, ltd by shares"
4774,470510,"CHARM CROWN INVESTMENT LIMITED
展冠投資有限公司",1994-03-17,2000-03-17,"Private, ltd by shares"
4775,470506,"CHARM CROWN LIMITED (d2003-08-15)
展冠有限公司",1994-03-17,2003-08-15,"Private, ltd by shares"
4776,496035,"CHARM FAITH CONTROL SYSTEM CO., LIMITED
昌暉控制系統有限公司",1994-11-03,2004-07-23,"Private, ltd by shares"
4777,492667,"CHARM GLORY INTERNATIONAL LIMITED (d2001-02-16)
祥安國際有限公司",1994-09-29,2001-02-16,"Private, ltd by shares"
4778,460082,"CHARM GLORY LIMITED (d2003-04-25)
祥高有限公司",1994-01-06,2003-04-25,"Private, ltd by shares"
4779,470507,"CHARM HARVEST LIMITED (d2002-07-26)
展盛有限公司",1994-03-17,2002-07-26,"Private, ltd by shares"
4780,459513,"CHARM HEALTHCARE CONSULTANCY LIMITED
卓健醫療管理顧問有限公司",1994-01-04,1999-01-22,"Private, ltd by shares"
4781,486058,"CHARM HENNIFAST TRADING COMPANY LIMITED
振興發貿易有限公司",1994-07-26,2017-01-20,"Private, ltd by shares"
4782,483169,"CHARM MARK LIMITED (d2003-07-25)
匯業有限公司",1994-06-23,2003-07-25,"Private, ltd by shares"
4783,491271,"CHARM MAX ENTERPRISES LIMITED (d2003-02-21)
創萬企業有限公司",1994-09-15,2003-02-21,"Private, ltd by shares"
4784,499653,"CHARM MILLION DEVELOPMENT LIMITED
展萬發展有限公司",1994-12-06,2003-11-07,"Private, ltd by shares"
4785,481645,"CHARM NICE LIMITED (d2002-11-19)
昌美有限公司",1994-06-09,2002-11-19,"Private, ltd by shares"
4786,460664,"CHARM PROSPEROUS (HONG KONG) LIMITED
創興(香港)有限公司",1994-01-11,2001-09-14,"Private, ltd by shares"
4787,463932,"CHARM SMART INTERNATIONAL LIMITED (d2003-11-21)
創俊國際有限公司",1994-02-01,2003-11-21,"Private, ltd by shares"
4788,463886,"CHARM SMART INVESTMENT LIMITED (d1998-08-07)
創俊投資有限公司",1994-02-01,1998-08-07,"Private, ltd by shares"
4789,460665,"CHARM VIEW (HONG KONG) LIMITED
創業(香港)有限公司",1994-01-11,2001-09-14,"Private, ltd by shares"
4790,481732,"CHARMAIN INTERNATIONAL LIMITED
采明國際有限公司",1994-06-09,2003-11-07,"Private, ltd by shares"
4791,482343,"CHARMART ANYWAY COMPANY LIMITED
翠雅之威有限公司",1994-06-16,2009-08-07,"Private, ltd by shares"
4792,500996,"CHARMAX TEXTILES LIMITED
卓美紡織製品有限公司",1994-12-20,,"Private, ltd by shares"
4793,466833,"CHARMBEST CONSULTANTS LIMITED
創邦顧問有限公司",1994-02-24,2002-04-26,"Private, ltd by shares"
4794,489322,"CHARMBEST ENGINEERING LIMITED
創邦工程有限公司",1994-08-18,2005-12-23,"Private, ltd by shares"
4795,489323,"CHARMBEST TECHNOLOGIES LIMITED
創邦科技有限公司",1994-08-18,2008-01-11,"Private, ltd by shares"
4796,463327,"CHARMCO ENTERPRISES LIMITED (d2004-09-24)
創高企業有限公司",1994-02-01,2004-09-24,"Private, ltd by shares"
4797,485178,"CHARMCO HOLDINGS LIMITED (d2015-12-18)
創高集團有限公司",1994-07-14,2015-12-18,"Private, ltd by shares"
4798,466829,"CHARMCO MANAGEMENT LIMITED
創高管理有限公司",1994-02-24,2009-02-06,"Private, ltd by shares"
4799,459743,CHARMELLE LIMITED,1994-01-04,,"Private, ltd by shares"
4800,460057,"CHARMFAME DEVELOPMENT LIMITED (d2001-08-17)
志暉發展有限公司",1994-01-06,2001-08-17,"Private, ltd by shares"
4801,467857,"CHARMFAR SHIPPING LIMITED
創遠船務有限公司",1994-03-03,2007-05-11,"Private, ltd by shares"
4802,490352,"CHARMFUL 88 LIMITED
耀輝88有限公司",1994-09-06,2003-07-18,"Private, ltd by shares"
4803,472645,"CHARMFUL IMPORT & EXPORT LIMITED
創峯進出口有限公司",1994-03-29,,"Private, ltd by shares"
4804,473718,"CHARMING DAY INVESTMENT LIMITED
銘日投資有限公司",1994-04-07,2004-01-02,"Private, ltd by shares"
4805,471059,"CHARMING EUROPE FASHION WHOLESALE LIMITED
凝采歐洲時裝批發有限公司",1994-03-22,2011-12-09,"Private, ltd by shares"
4806,466416,"CHARMING NICE INSURANCE AGENCY LIMITED
卓賢保險代理有限公司",1994-02-22,2004-04-30,"Private, ltd by shares"
4807,496991,"CHARMING PARADISE LIMITED
怡閣有限公司",1994-11-10,,"Private, ltd by shares"
4808,500693,"CHARMING PRODUCTS LIMITED
太原洋行有限公司",1994-12-15,,"Private, ltd by shares"
4809,494902,"CHARMING SUPPLIES LIMITED
金穎制品有限公司",1994-10-25,,"Private, ltd by shares"
4810,473041,CHARMING WAY LIMITED (d1997-10-24),1994-03-31,1997-10-24,"Private, ltd by shares"
4811,495057,CHARMING WORLD LIMITED (d2000-08-04),1994-10-25,2000-08-04,"Private, ltd by shares"
4812,496695,"CHARMLANE INTERNATIONAL LIMITED
卓永國際有限公司",1994-11-08,2005-10-21,"Private, ltd by shares"
4813,485140,"CHARMLINK HOLDINGS LIMITED (d2000-02-18)
創新集團有限公司",1994-07-14,2000-02-18,"Private, ltd by shares"
4814,484510,"CHARMLINK MANAGEMENT CONSULTANTS LIMITED
創利管理顧問有限公司",1994-07-05,,"Private, ltd by shares"
4815,499649,"CHARMLINK TRADING LIMITED (d2010-04-30)
創新貿易有限公司",1994-12-06,2010-04-30,"Private, ltd by shares"
4816,492963,"CHARMS TEAM LIMITED
綽添有限公司",1994-10-04,2013-04-08,"Private, ltd by shares"
4817,477562,"CHARMSTON INTERNATIONAL LIMITED
傑軒國際有限公司",1994-05-10,1998-06-05,"Private, ltd by shares"
4818,494983,"CHARMWAY (H.K.) LIMITED (d2005-10-07)
順威(香港)有限公司",1994-10-25,2005-10-07,"Private, ltd by shares"
4819,499760,"CHARMWAY ENGINEERING LIMITED (d2002-10-11)
展威工程有限公司",1994-12-06,2002-10-11,"Private, ltd by shares"
4820,493965,"CHARMWAY HOLDINGS LIMITED (d2000-08-04)
順威集團有限公司",1994-10-14,2000-08-04,"Private, ltd by shares"
4821,479291,CHARMWAY LIMITED (d1997-12-19),1994-05-19,1997-12-19,"Private, ltd by shares"
4822,467856,"CHARMWAY MANAGEMENT LIMITED (d1997-12-05)
創威管理有限公司",1994-03-03,1997-12-05,"Private, ltd by shares"
4823,468638,"CHARMWAY SHIPPING LIMITED
創威船務有限公司",1994-03-10,2002-12-15,"Private, ltd by shares"
4824,498150,"CHARMWAY TECHNOLOGIES LIMITED
俊威科技有限公司",1994-11-22,,"Private, ltd by shares"
4825,477613,"CHARMWELL LIMITED (HK)
銓中有限公司",1994-05-10,,"Private, ltd by shares"
4826,499642,"CHARMWIN INDUSTRIAL LIMITED (d2005-11-18)
展永實業有限公司",1994-12-06,2005-11-18,"Private, ltd by shares"
4827,471542,"CHARNG FONG WATCH INDUSTRIAL COMPANY LIMITED
長豐鐘錶工業有限公司",1994-03-24,2001-08-24,"Private, ltd by shares"
4828,462399,CHARNOLD LIMITED (d2002-07-12),1994-01-25,2002-07-12,"Private, ltd by shares"
4829,487564,"CHARREO LIMITED
新利奧有限公司",1994-08-04,1999-04-16,"Private, ltd by shares"
4830,492654,"CHARRIOT LIMITED
俊禾有限公司",1994-09-29,2001-01-19,"Private, ltd by shares"
4831,478046,"CHARRY SHEEN INVESTMENTS LIMITED
昭信投資有限公司",1994-05-12,2002-09-13,"Private, ltd by shares"
4832,487425,"CHARTER ASIA INDUSTRIES LIMITED
昌亞實業有限公司",1994-08-04,2002-10-11,"Private, ltd by shares"
4833,477313,"CHARTER ASSET DEVELOPMENT LIMITED
志雅發展有限公司",1994-05-05,1998-01-09,"Private, ltd by shares"
4834,477317,"CHARTER ASSET INTERNATIONAL LIMITED
志雅國際有限公司",1994-05-05,,"Private, ltd by shares"
4835,477383,"CHARTER ASSET INVESTMENT LIMITED
志雅投資有限公司",1994-05-05,2002-09-06,"Private, ltd by shares"
4836,477984,"CHARTER BASE INVESTMENT LIMITED
捷基投資有限公司",1994-05-12,2006-05-26,"Private, ltd by shares"
