,Reg no.,Name,"Incorp-
orated",Dissolved,Type
4716,513722,"CHUNG BAO (T.S.) PRINTING & DYEING COMPANY LIMITED
中寶(達成)印染有限公司",1995-05-09,2005-05-13,"Private, ltd by shares"
4717,521967,"CHUNG CHAK INN LIMITED
中澤通商有限公司",1995-08-03,2002-01-17,"Private, ltd by shares"
4718,514026,"CHUNG CHUN INDUSTRIAL LIMITED
中晉實業有限公司",1995-05-09,2004-01-16,"Private, ltd by shares"
4719,504432,"CHUNG HANG HONG INTERNATIONAL LIMITED
中興行國際有限公司",1995-02-07,2000-12-08,"Private, ltd by shares"
4720,509859,"CHUNG HANG TRADING LIMITED
中恆貿易有限公司",1995-03-30,1998-06-05,"Private, ltd by shares"
4721,526680,"CHUNG HING INTERNATIONAL HOLDINGS LIMITED
中興國際集團有限公司",1995-09-28,2006-03-17,"Private, ltd by shares"
4722,525510,"CHUNG HING SECRETARIES LIMITED
中興秘書有限公司",1995-09-14,2014-11-21,"Private, ltd by shares"
4723,502263,"CHUNG KIN METALS & MACHINERY COMPANY LIMITED
中建五金機械有限公司",1995-01-05,2002-09-06,"Private, ltd by shares"
4724,508489,"CHUNG KIU PROPERTY CONSULTANCY (CHINA) LIMITED
中僑物業顧問(中國)有限公司",1995-03-21,2001-06-15,"Private, ltd by shares"
4725,516891,"CHUNG KONG PRINTING EQUIPMENT CO., LIMITED
綜港印刷器材有限公司",1995-06-01,1999-05-14,"Private, ltd by shares"
4726,520099,"CHUNG KUANG TRANSPORTATION LIMITED
中廣空運有限公司",1995-07-13,2002-02-15,"Private, ltd by shares"
4727,509035,"CHUNG KWUN MECHANICAL AND ELECTRICAL ENGINEERING (CHINA) LIMITED
中冠機電工程(中國)有限公司",1995-03-23,,"Private, ltd by shares"
4728,534307,"CHUNG LIP FOODS PRODUCTION LIMITED
中立食品有限公司",1995-12-21,2009-10-16,"Private, ltd by shares"
4729,524834,"CHUNG LUEN (SAND GODOWN) COMPANY LIMITED
中聯(沙倉)有限公司",1995-09-05,,"Private, ltd by shares"
4730,515585,"CHUNG MAO (H.K.) LIMITED (d2005-07-15)
忠貿(香港)有限公司",1995-05-23,2005-07-15,"Private, ltd by shares"
4731,517738,"CHUNG MEI DISPENSARY LIMITED
中美藥房有限公司",1995-06-13,2014-07-18,"Private, ltd by shares"
4732,529169,"CHUNG MEI HANDICRAFT (HK) LIMITED
中美工藝(香港)有限公司",1995-10-26,2006-02-17,"Private, ltd by shares"
4733,509013,"CHUNG MEI KNITTING COMPANY LIMITED
中鎂針織壓花有限公司",1995-03-23,2005-03-18,"Private, ltd by shares"
4734,531378,"CHUNG MEI LIM COMPANY LIMITED
中美濂有限公司",1995-11-23,,"Private, ltd by shares"
4735,533602,"CHUNG MEI TOBACCO HOLDINGS LIMITED
中美煙草集團有限公司",1995-12-12,,"Private, ltd by shares"
4736,524343,"CHUNG NAM INVESTMENT LIMITED
忠南投資有限公司",1995-08-31,,"Private, ltd by shares"
4737,532412,"CHUNG ON INDUSTRIAL LIMITED
忠安實業有限公司",1995-11-30,2007-12-14,"Private, ltd by shares"
4738,523083,"CHUNG ON LIMITED
中安有限公司",1995-08-15,,"Private, ltd by shares"
4739,519097,"CHUNG PAK GROUP LIMITED
中北集團有限公司",1995-06-29,2004-02-06,"Private, ltd by shares"
4740,522286,"CHUNG SHING (HK) PLASTIC BAG PRINTING MANUFACTURING LIMITED
忠誠(香港)膠袋印製廠有限公司",1995-08-08,,"Private, ltd by shares"
4741,530235,"CHUNG SHING (WONG'S) TRANSPORTATION COMPANY LIMITED
仲城(王氏)運輸有限公司",1995-11-09,,"Private, ltd by shares"
4742,504164,"CHUNG SHING GROUP COMPANY LIMITED
宗成集團有限公司",1995-01-30,,"Private, ltd by shares"
4743,532377,"CHUNG SHING INTERNATIONAL INVESTMENT LIMITED
中誠國際投資有限公司",1995-11-30,2003-04-11,"Private, ltd by shares"
4744,513057,"CHUNG SHING TRANSPORTATION COMPANY LIMITED
忠誠運輸(租車)有限公司",1995-05-02,1999-06-11,"Private, ltd by shares"
4745,515511,"CHUNG SHUN (SANG YAN) GROUP COMPANY LIMITED
中信(生欣)集團有限公司",1995-05-23,1998-09-11,"Private, ltd by shares"
4746,533707,"CHUNG SHUN BORING ENGINEERING COMPANY LIMITED
中信鑽探工程有限公司",1995-12-14,,"Private, ltd by shares"
4747,524533,"CHUNG SHUN CONSTRUCTION COMPANY LIMITED
忠信建築有限公司",1995-08-31,2001-09-21,"Private, ltd by shares"
4748,508264,"CHUNG SHUN ENGINEERING (M & E) LIMITED
中信冷氣機電工程有限公司",1995-03-16,2006-04-21,"Private, ltd by shares"
4749,533910,"CHUNG SHUN INTERNATIONAL MANAGEMENT LIMITED
中信國際管理有限公司",1995-12-19,,"Private, ltd by shares"
4750,503067,"CHUNG SHUN PRIME COLOUR LIMITED
中信三色有限公司",1995-01-17,,"Private, ltd by shares"
4751,523816,"CHUNG SHUN PRINTING SUPPLIES LIMITED (d2000-02-16)
忠信印刷器材有限公司",1995-08-24,2000-02-16,"Private, ltd by shares"
4752,530585,"CHUNG SHUN TRANSPORTATION (CONTAINER) LIMITED
宗信貨運(貨櫃)有限公司",1995-11-14,2002-10-11,"Private, ltd by shares"
4753,508180,"CHUNG SHUN TRANSPORTATION AND SHIPPING LIMITED
中信運輸船務有限公司",1995-03-16,2003-12-24,"Private, ltd by shares"
4754,505591,"CHUNG SING HOLDINGS (H.K.) LIMITED
中昇控股(香港)有限公司",1995-02-21,2014-03-21,"Private, ltd by shares"
4755,508917,"CHUNG SING MOTOR CARS (HOLDINGS) LIMITED
中盛汽車(控股)有限公司",1995-03-23,2003-02-20,"Private, ltd by shares"
4756,522619,"CHUNG SUM TRADING DEVELOPMENT LIMITED
中森貿易發展有限公司",1995-08-10,1999-03-12,"Private, ltd by shares"
4757,511872,"CHUNG TAI METAL COMPANY LIMITED
忠泰五金有限公司",1995-04-20,2007-11-02,"Private, ltd by shares"
4758,511550,"CHUNG TAT BUILDING CONSTRUCTION COMPANY LIMITED
忠達建築有限公司",1995-04-20,2006-09-01,"Private, ltd by shares"
4759,502431,"CHUNG TIN ENGINEERING AND CONSULTANT LIMITED
中天工程顧問有限公司",1995-01-10,2003-07-11,"Private, ltd by shares"
4760,509885,"CHUNG TIN ENTERPRISES LIMITED
中天企業有限公司",1995-03-30,2004-05-21,"Private, ltd by shares"
4761,503545,"CHUNG TIN TOYS & GIFTS CO. LIMITED
中天玩具禮品有限公司",1995-01-19,2010-09-17,"Private, ltd by shares"
4762,521605,"CHUNG TRADING COMPANY LIMITED
兆智貿易有限公司",1995-07-27,2008-01-18,"Private, ltd by shares"
4763,504445,"CHUNG WAH (OVERSEAS) ENGINEERING COMPANY LIMITED
中華(海外)工程有限公司",1995-02-07,2000-07-21,"Private, ltd by shares"
4764,514900,"CHUNG WAH AUTO SERVICES LIMITED
中華汽車服務有限公司",1995-05-18,,"Private, ltd by shares"
4765,530924,"CHUNG WAH METALS (HK) COMPANY LIMITED
中華金屬(香港)有限公司",1995-11-16,,"Private, ltd by shares"
4766,517565,"CHUNG WAH NAN ARCHITECTS LIMITED
鍾華楠建築師有限公司",1995-06-13,,"Private, ltd by shares"
4767,503810,"CHUNG WING HOLDINGS LIMITED
仲榮控股有限公司",1995-01-24,2009-05-22,"Private, ltd by shares"
4768,519387,"CHUNG WONG SALES AGENT COMPANY LIMITED
中皇營銷代理業有限公司",1995-07-04,2005-06-30,"Private, ltd by shares"
4769,527989,"CHUNG WUI RADIO & ELECTRICAL COMPANY LIMITED
中滙無線電器有限公司",1995-10-17,2014-01-24,"Private, ltd by shares"
4770,526248,"CHUNG YAU LUEN TRADING COMPANY LIMITED
中友聯貿易有限公司",1995-09-26,2001-09-28,"Private, ltd by shares"
4771,532795,"CHUNG YIU INTERNATIONAL LIMITED
忠耀國際有限公司",1995-12-05,2008-08-29,"Private, ltd by shares"
4772,521642,"CHUNG YUEN (H.K.) COMPANY LIMITED
忠遠(香港)有限公司",1995-08-01,,"Private, ltd by shares"
4773,528434,"CHUNG YUEN TIES WEAVING & MFG. LIMITED
中原領帶織造廠有限公司",1995-10-19,,"Private, ltd by shares"
4774,519879,"CHUNG YUET AUTOPARTS COMPANY LIMITED
中粵汽車配件有限公司",1995-07-11,2000-07-21,"Private, ltd by shares"
4775,512481,"CHUNG'S DIGITAL SOUND LIMITED
鍾視數碼製作有限公司",1995-04-25,1998-07-03,"Private, ltd by shares"
4776,520466,"CHUNG-PAO RESIN CHEMICAL CO LIMITED
中寶樹脂化工有限公司",1995-07-18,2013-01-16,"Private, ltd by shares"
4777,534180,"CHUNKIE INTERNATIONAL REMOVAL LIMITED
卓傑國際搬運有限公司",1995-12-19,,"Private, ltd by shares"
4778,524595,"CHUO SENKO ADVERTISING (INTERNATIONAL) LIMITED
中央宣興(國際)有限公司",1995-09-05,2015-01-09,"Private, ltd by shares"
4779,506480,CHURMAN LIMITED,1995-02-28,2016-06-30,"Private, ltd by shares"
4780,532935,"CIC TELPO LIMITED
中國新天資訊網絡有限公司",1995-12-05,2007-04-13,"Private, ltd by shares"
4781,517258,"CICA DESIGN COMPANY LIMITED
斯雅設計有限公司",1995-06-08,2003-10-03,"Private, ltd by shares"
4782,533489,"CICCONE DEVELOPMENTS LIMITED
恆章發展有限公司",1995-12-12,2002-05-31,"Private, ltd by shares"
4783,508140,"CIDAS INTERNATIONAL EDUCATION DEVELOPMENT CENTRE COMPANY LIMITED
現代國際教育發展中心有限公司",1995-03-16,2004-05-07,"Private, ltd by shares"
4784,534650,"CIIC HONG KONG LIMITED
中智香港有限公司",1995-12-28,,"Private, ltd by shares"
4785,510377,"CINA HONG KONG LIMITED
宏龍香港有限公司",1995-04-04,2002-05-24,"Private, ltd by shares"
4786,530392,CINDERELLA (FAR EAST) LIMITED,1995-11-14,2002-07-26,"Private, ltd by shares"
4787,503974,CINDY & COMPANY LIMITED,1995-01-26,2002-09-13,"Private, ltd by shares"
4788,513428,"CINEMAGIC PRODUCTION LIMITED
影藝創庫製作有限公司",1995-05-04,2000-08-11,"Private, ltd by shares"
4789,511439,"CINERGI TECHNOLOGY & DEVICES (HK) LIMITED
新力智科技有限公司",1995-04-20,2002-12-13,"Private, ltd by shares"
4790,518835,"CINO-HARVEST CO., LIMITED
華聖有限公司",1995-06-27,2006-11-10,"Private, ltd by shares"
4791,502091,"CIRCENE (HONG KONG) LIMITED
無菌護膚(香港)有限公司",1995-01-05,2011-10-28,"Private, ltd by shares"
4792,504591,"CIRCLE PROFITS LIMITED
球潤有限公司",1995-02-07,2005-02-04,"Private, ltd by shares"
4793,531964,"CIRCLE WIN ENTERPRISES LIMITED
富詠企業有限公司",1995-11-28,2002-05-10,"Private, ltd by shares"
4794,525326,"CIRCUIT TRADING COMPANY LIMITED
瑞輪貿易有限公司",1995-09-12,,"Private, ltd by shares"
4795,524711,"CIT GROUP/COMMERCIAL SERVICES (ASIA), LIMITED (THE)",1995-09-05,2014-10-25,"Private, ltd by shares"
4796,507643,"CITADEL INTERIORS LIMITED
思達設計有限公司",1995-03-14,,"Private, ltd by shares"
4797,515862,"CITI DECORATION AND ENGINEERING (HK) COMPANY LIMITED
花旗裝飾工程(香港)有限公司",1995-05-25,2002-06-07,"Private, ltd by shares"
4798,510013,"CITI-CRAFT LIMITED
天工展覽有限公司",1995-03-30,2001-05-18,"Private, ltd by shares"
4799,503845,"CITI-DRAGON INVESTMENT LIMITED
城勇投資有限公司",1995-01-24,2002-05-17,"Private, ltd by shares"
4800,503844,"CITI-HERO (HK) LIMITED
雄滙(香港)有限公司",1995-01-24,2006-06-02,"Private, ltd by shares"
4801,504826,"CITI-MARK DEVELOPMENT LIMITED
城滙發展有限公司",1995-02-09,,"Private, ltd by shares"
4802,503840,"CITI-MOUNT LIMITED
峻城有限公司",1995-01-24,,"Private, ltd by shares"
4803,504817,"CITI-PIONEER INTERNATIONAL LIMITED
城漢國際有限公司",1995-02-09,2003-12-12,"Private, ltd by shares"
4804,504872,"CITI-PLAN INVESTMENT LIMITED
建城投資有限公司",1995-02-09,2003-10-10,"Private, ltd by shares"
4805,529841,"CITI-PRO TECHNOLOGY LIMITED
城寶科技有限公司",1995-11-07,,"Private, ltd by shares"
4806,504871,"CITI-PROFIT LIMITED (d1999-03-12)
潤城有限公司",1995-02-09,1999-03-12,"Private, ltd by shares"
4807,529791,"CITI-SCORE LIMITED
城勳有限公司",1995-11-03,2004-03-26,"Private, ltd by shares"
4808,504828,"CITI-SKY DEVELOPMENT LIMITED
朗城發展有限公司",1995-02-09,,"Private, ltd by shares"
4809,504877,"CITI-TARGET LIMITED
城滙興業有限公司",1995-02-09,,"Private, ltd by shares"
4810,526977,"CITIBEST (H.K.) LIMITED (d2004-11-12)
創佳(香港)有限公司",1995-10-03,2004-11-12,"Private, ltd by shares"
4811,525951,"CITIC GUO HUA - LIDELL CONSTRUCTION COMPANY LIMITED
中信國華-立德建築有限公司",1995-09-19,2003-04-25,"Private, ltd by shares"
4812,515003,"CITIC GUO HUA INTERNATIONAL CONTRACTING (OVERSEAS) LIMITED
中信國華國際工程承包(海外)有限公司",1995-05-18,,"Private, ltd by shares"
4813,511110,"CITIC LIMITED (d2005-04-15)
獅寶有限公司",1995-04-13,2005-04-15,"Private, ltd by shares"
4814,528952,"CITICHEM INTERNATIONAL LIMITED
城化國際有限公司",1995-10-26,2014-08-26,"Private, ltd by shares"
4815,511234,"CITICOM INTERNATIONAL LIMITED
城僑國際有限公司",1995-04-13,2016-12-02,"Private, ltd by shares"
4816,513825,"CITICON (H.K.) LIMITED
金麗豪(香港)有限公司",1995-05-09,2001-07-20,"Private, ltd by shares"
4817,518442,"CITICON CONSULTANTS LIMITED
金麗豪顧問有限公司",1995-06-22,2004-02-20,"Private, ltd by shares"
4818,503101,"CITICON ENGINEERING LIMITED
金麗豪工程有限公司",1995-01-17,1999-01-22,"Private, ltd by shares"
4819,503100,"CITICON HOLDINGS LIMITED
金麗豪集團有限公司",1995-01-17,1998-12-18,"Private, ltd by shares"
4820,503102,"CITICON INDUSTRIAL LIMITED
金麗豪實業有限公司",1995-01-17,2011-11-18,"Private, ltd by shares"
4821,503161,"CITICON JEWELLERY LIMITED
金利行首飾有限公司",1995-01-17,2005-04-15,"Private, ltd by shares"
4822,501855,"CITICROWN LIMITED
朗冠有限公司",1995-01-03,2004-09-03,"Private, ltd by shares"
4823,514325,"CITIEAGLE ENTERPRISES LIMITED
大鵬企業有限公司",1995-05-11,2004-12-31,"Private, ltd by shares"
4824,534320,"CITIEAGLE HOLDING LIMITED
豪鵬集團有限公司",1995-12-21,2004-04-16,"Private, ltd by shares"
4825,510817,"CITIGAIN INVESTMENT LIMITED (d2001-06-22)
富倡投資有限公司",1995-04-07,2001-06-22,"Private, ltd by shares"
4826,519559,"CITIGAIN LIMITED
暉港有限公司",1995-07-06,,"Private, ltd by shares"
4827,532274,CITIGAIN PROFITS LIMITED,1995-11-30,2005-11-11,"Private, ltd by shares"
4828,508337,"CITIGEAR LIMITED (d1998-04-24)
誠基有限公司",1995-03-16,1998-04-24,"Private, ltd by shares"
4829,505957,"CITIGLORY INVESTMENTS LIMITED
耀城投資有限公司",1995-02-23,2008-06-13,"Private, ltd by shares"
4830,506070,CITIGOLD COMPANY LIMITED,1995-02-23,2005-12-16,"Private, ltd by shares"
4831,524806,"CITIGOLD FINANCE LIMITED
亞杜邦信貸財務有限公司",1995-09-05,2005-08-19,"Private, ltd by shares"
4832,515242,"CITIGOLD INTERNATIONAL LIMITED (d2004-06-04)
冠煌國際有限公司",1995-05-23,2004-06-04,"Private, ltd by shares"
4833,517087,"CITIGOOD INDUSTRIAL LIMITED (d2004-01-30)
合佳實業有限公司",1995-06-06,2004-01-30,"Private, ltd by shares"
4834,511638,"CITIGROUP TRADING LIMITED
港業貿易有限公司",1995-04-20,2003-06-20,"Private, ltd by shares"
4835,525775,"CITIHERO INTERNATIONAL LIMITED (d2003-03-07)
璟暉國際有限公司",1995-09-19,2003-03-07,"Private, ltd by shares"
4836,525335,"CITILAND (H.K.) LIMITED (d2004-07-09)
美利(香港)有限公司",1995-09-12,2004-07-09,"Private, ltd by shares"
4837,526430,"CITILAND PROPERTY CONSULTANTS LIMITED
城軒物業顧問有限公司",1995-09-26,2001-11-23,"Private, ltd by shares"
4838,502647,"CITILINK (H.K.) LIMITED (d2002-02-15)
裕利(香港)有限公司",1995-01-10,2002-02-15,"Private, ltd by shares"
4839,508846,"CITILINK MANAGEMENT LIMITED (d2002-10-11)
威業管理有限公司",1995-03-23,2002-10-11,"Private, ltd by shares"
4840,526710,"CITILINKING DEVELOPMENTS LIMITED
俊禾發展有限公司",1995-09-28,2001-06-22,"Private, ltd by shares"
4841,502668,"CITILUCK (H.K.) LIMITED (d2005-07-15)
利運(香港)有限公司",1995-01-10,2005-07-15,"Private, ltd by shares"
4842,514488,"CITILUX LIMITED
城利來有限公司",1995-05-16,1998-07-03,"Private, ltd by shares"
4843,530518,"CITIMIND INTERNATIONAL LIMITED
思耀國際有限公司",1995-11-14,2004-03-26,"Private, ltd by shares"
4844,530517,"CITIMIND LIMITED
思耀有限公司",1995-11-14,2007-08-04,"Private, ltd by shares"
4845,507469,"CITINDUSTRIES INDUSTRIES LIMITED
城市工業有限公司",1995-03-09,1999-01-22,"Private, ltd by shares"
4846,503895,"CITINET CONSULTANTS SYSTEM COMPANY LIMITED
城市網絡顧問系統有限公司",1995-01-26,,"Private, ltd by shares"
4847,522445,"CITIPOINT LIMITED
鉅正有限公司",1995-08-08,1999-09-10,"Private, ltd by shares"
4848,506438,"CITIRANK ENTERPRISES LIMITED
創永企業有限公司",1995-02-28,2002-04-26,"Private, ltd by shares"
4849,524236,"CITIRICH HOLDINGS LIMITED (d2000-07-25)
富宏集團有限公司",1995-08-31,2000-07-25,"Private, ltd by shares"
4850,512439,"CITISCALE INTERNATIONAL LIMITED
卓迅國際有限公司",1995-04-25,2016-12-16,"Private, ltd by shares"
4851,523791,"CITISTAR MANAGEMENT LIMITED
港星管理有限公司",1995-08-24,2003-11-21,"Private, ltd by shares"
4852,513660,"CITISUN INDUSTRIAL LIMITED
美新實業有限公司",1995-05-09,2001-07-13,"Private, ltd by shares"
4853,510652,"CITITECH LIMITED (d2002-06-21)
智大有限公司",1995-04-07,2002-06-21,"Private, ltd by shares"
4854,513283,CITITEL LIMITED,1995-05-02,2002-04-30,"Private, ltd by shares"
4855,526979,"CITITOP (H.K.) LIMITED (d2002-10-11)
中業(香港)有限公司",1995-10-03,2002-10-11,"Private, ltd by shares"
4856,518111,"CITITOP CONSULTANTS LIMITED (d2001-10-19)
盈達顧問有限公司",1995-06-15,2001-10-19,"Private, ltd by shares"
4857,506678,"CITITOP HOLDINGS LIMITED (d2002-11-08)
裕達集團有限公司",1995-03-02,2002-11-08,"Private, ltd by shares"
4858,511113,"CITITOP SHIPPING LIMITED (d2000-01-13)
嘉富船務有限公司",1995-04-13,2000-01-13,"Private, ltd by shares"
4859,513665,CITITRADE LIMITED (d2004-01-30),1995-05-09,2004-01-30,"Private, ltd by shares"
4860,515578,"CITIVIEW TRANSPORTATION LIMITED
順景運輸有限公司",1995-05-23,2001-02-16,"Private, ltd by shares"
4861,530896,"CITIWAY (FAR EAST) LIMITED
港偉(遠東)有限公司",1995-11-16,2007-05-04,"Private, ltd by shares"
4862,530979,"CITIWAY INVESTMENTS LIMITED
港偉投資有限公司",1995-11-16,2000-06-23,"Private, ltd by shares"
4863,509234,"CITIWAY SHIPPING LIMITED
港威船務有限公司",1995-03-28,2003-12-19,"Private, ltd by shares"
4864,531687,"CITIWELL PROPERTIES LIMITED
順華置業有限公司",1995-11-28,2003-02-21,"Private, ltd by shares"
4865,503224,"CITIWIN (H.K.) LIMITED (d2004-05-21)
耀威(香港)有限公司",1995-01-17,2004-05-21,"Private, ltd by shares"
4866,526987,"CITIWIN HOLDINGS LIMITED (d2004-03-12)
啟威集團有限公司",1995-10-03,2004-03-12,"Private, ltd by shares"
4867,529221,"CITIWISE ENTERPRISES LIMITED (d2004-03-26)
廣俊企業有限公司",1995-10-31,2004-03-26,"Private, ltd by shares"
4868,529220,"CITIWISE TRADING LIMITED (d2001-11-23)
廣俊貿易有限公司",1995-10-31,2001-11-23,"Private, ltd by shares"
4869,517175,CITIWOOD RS LIMITED,1995-06-06,1999-02-12,"Private, ltd by shares"
4870,521150,"CITIX HEALTH MEDICAL SERVICES LIMITED
怡健醫療服務中心有限公司",1995-07-25,2004-02-20,"Private, ltd by shares"
4871,515136,"CITY BASE FINANCE & DEVELOPMENT LIMITED
帝城財務發展有限公司",1995-05-18,,"Private, ltd by shares"
4872,530874,"CITY BEST HOLDINGS LIMITED
冠港集團有限公司",1995-11-16,,"Private, ltd by shares"
4873,533963,"CITY BEST TRADING LIMITED (d2007-05-04)
佳港貿易有限公司",1995-12-19,2007-05-04,"Private, ltd by shares"
4874,525528,CITY CHANNEL LIMITED (d2006-03-03),1995-09-14,2006-03-03,"Private, ltd by shares"
4875,526260,CITY CHURCH INTERNATIONAL LIMITED,1995-09-26,,Ltd by guarantee
4876,525764,"CITY COMPUTER LIMITED (d2014-04-25)
城市電腦科技有限公司",1995-09-19,2014-04-25,"Private, ltd by shares"
4877,530938,"CITY CONCORD INTERNATIONAL LIMITED
港合國際有限公司",1995-11-16,2004-03-26,"Private, ltd by shares"
4878,527714,"CITY CONCORD LIMITED (d2002-12-06)
港合有限公司",1995-10-10,2002-12-06,"Private, ltd by shares"
4879,527713,"CITY CROWN LIMITED (d2003-04-03)
港高有限公司",1995-10-10,2003-04-03,"Private, ltd by shares"
4880,531217,"CITY DYNAMIC LIMITED
城力有限公司",1995-11-21,,"Private, ltd by shares"
4881,516560,"CITY ENGINEERING LIMITED (d2008-10-03)
萬國工程有限公司",1995-05-30,2008-10-03,"Private, ltd by shares"
4882,520075,"CITY EXPRESS SERVICES COMPANY LIMITED
港城速遞服務有限公司",1995-07-13,2009-05-29,"Private, ltd by shares"
4883,531251,"CITY FAME INVESTMENTS LIMITED
城譽投資有限公司",1995-11-21,2003-02-28,"Private, ltd by shares"
4884,502485,"CITY FAME LIMITED (d1998-09-30)
城譽有限公司",1995-01-10,1998-09-30,"Private, ltd by shares"
4885,530471,"CITY FOUNDATION LIMITED
域固有限公司",1995-11-14,2004-03-26,"Private, ltd by shares"
4886,510374,"CITY HOBBY ENTERPRISES LIMITED
城市模型企業有限公司",1995-04-04,,"Private, ltd by shares"
4887,515262,"CITY HUNTER ELECTRONICS COMPANY LIMITED
孟波電子有限公司",1995-05-23,2008-11-07,"Private, ltd by shares"
4888,525988,"CITY INTERNATIONAL GROUP LIMITED (d2001-06-22)
東亞城市有限公司",1995-09-21,2001-06-22,"Private, ltd by shares"
4889,527990,"CITY INTERNET PROPERTY CONSULTANT LIMITED
城市網絡顧問行有限公司",1995-10-17,2004-03-05,"Private, ltd by shares"
4890,520664,CITY JADE LIMITED,1995-07-18,1999-06-11,"Private, ltd by shares"
4891,513432,"CITY JET COURIER CORPORATION LIMITED
城市專遞有限公司",1995-05-04,2001-03-02,"Private, ltd by shares"
4892,517547,"CITY JOY LIMITED (d2003-12-19)
城悅有限公司",1995-06-13,2003-12-19,"Private, ltd by shares"
4893,525127,"CITY KEY LIMITED (d2006-03-03)
城啓有限公司",1995-09-12,2006-03-03,"Private, ltd by shares"
4894,524864,"CITY LEADER LIMITED (b1995-09-05)
立港有限公司",1995-09-05,2014-09-05,"Private, ltd by shares"
4895,508267,"CITY LEATHER GOODS LIMITED
邑都皮具製品有限公司",1995-03-16,2004-01-02,"Private, ltd by shares"
4896,522020,"CITY LINK CONSULTANTS LIMITED
駿鋒顧問有限公司",1995-08-03,2010-10-08,"Private, ltd by shares"
4897,533877,"CITY MEDICAL PRACTICE LIMITED (d2002-01-18)
城市醫務所有限公司",1995-12-19,2002-01-18,"Private, ltd by shares"
4898,530396,"CITY MOTION (INTERNATIONAL) PRODUCTIONS LIMITED
城市動感(國際)製作有限公司",1995-11-14,2004-03-26,"Private, ltd by shares"
4899,524055,"CITY OF DAVID CULTURAL CENTRE (THE)
大衞城文化中心",1995-08-29,,Ltd by guarantee
4900,503152,"CITY OIL HONG KONG LIMITED
怡順石油有限公司",1995-01-17,2002-04-19,"Private, ltd by shares"
4901,502078,"CITY POINT INVESTMENT LIMITED (d2001-02-16)
港陞投資有限公司",1995-01-03,2001-02-16,"Private, ltd by shares"
4902,506175,"CITY PROPERTY CONSULTANTS (H.K.) LIMITED
城市物業顧問(香港)有限公司",1995-02-28,,"Private, ltd by shares"
4903,531584,"CITY REGENT INSURANCE AGENCY LIMITED
康業保險代理有限公司",1995-11-23,,"Private, ltd by shares"
4904,513457,"CITY RICH INVESTMENT LIMITED (d2001-12-21)
力冠投資有限公司",1995-05-04,2001-12-21,"Private, ltd by shares"
4905,533381,"CITY SECURITY COMPANY LIMITED
城市護衞有限公司",1995-12-12,,"Private, ltd by shares"
4906,513190,"CITY SHINE LIMITED (d2012-12-07)
城朗有限公司",1995-05-02,2012-12-07,"Private, ltd by shares"
4907,508540,"CITY SMILE DENTAL CENTRE LIMITED
城市牙科中心有限公司",1995-03-21,2009-04-30,"Private, ltd by shares"
4908,518979,"CITY SOURCE LIMITED
能泉有限公司",1995-06-29,2006-01-20,"Private, ltd by shares"
4909,523403,"CITY TILE BUILDING MATERIALS COMPANY LIMITED
美瓦建築材料有限公司",1995-08-17,2001-03-09,"Private, ltd by shares"
4910,513600,"CITY TODAY DESIGNS LIMITED
今日城市設計有限公司",1995-05-04,2015-07-24,"Private, ltd by shares"
4911,520154,"CITY TOYS LAND (1995) LIMITED
萬業騰實業有限公司",1995-07-13,,"Private, ltd by shares"
4912,520144,"CITY TOYS LAND (HK) LIMITED
萬業騰置業有限公司",1995-07-13,,"Private, ltd by shares"
4913,502249,"CITY TRADING & DEVELOPMENT LIMITED
城市貿易發展有限公司",1995-01-05,2002-07-12,"Private, ltd by shares"
4914,528619,"CITY UNION LIMITED (d2003-09-26)
城亞有限公司",1995-10-24,2003-09-26,"Private, ltd by shares"
4915,533800,"CITY WISE INTERNATIONAL LIMITED (d2000-07-07)
衛城國際有限公司",1995-12-14,2000-07-07,"Private, ltd by shares"
4916,533826,"CITY WISE INVESTMENT LIMITED (d2004-04-16)
衛城投資有限公司",1995-12-14,2004-04-16,"Private, ltd by shares"
4917,507387,"CITY WISE LIMITED (b1995-03-07)
城智有限公司",1995-03-07,2018-12-14,"Private, ltd by shares"
4918,534792,"CITY-TIME PRECISION COMPANY LIMITED
時藝精密有限公司",1995-12-28,2006-05-04,"Private, ltd by shares"
4919,520283,"CITYBUS (GUANGDONG) LIMITED
城巴(廣東)有限公司",1995-07-18,2003-10-23,"Private, ltd by shares"
4920,522352,"CITYCELL BATTERY COMPANY LIMITED
栢康電池有限公司",1995-08-08,2010-10-02,"Private, ltd by shares"
4921,508050,"CITYFIELD INTERNATIONAL LIMITED
誠徽國際有限公司",1995-03-14,2001-11-23,"Private, ltd by shares"
4922,531452,"CITYFORD LIMITED (d2001-11-23)
星港有限公司",1995-11-23,2001-11-23,"Private, ltd by shares"
4923,531790,"CITYLAND ENGINEERING LIMITED (d2001-11-23)
美利工程有限公司",1995-11-28,2001-11-23,"Private, ltd by shares"
4924,532223,"CITYLAND ENTERPRISES LIMITED
國田企業有限公司",1995-11-30,2004-04-16,"Private, ltd by shares"
4925,514675,"CITYLINK TELECOM LIMITED
京聯電訊有限公司",1995-05-16,2005-05-13,"Private, ltd by shares"
4926,504714,"CITYNET CONSULTANTS LIMITED (d2003-12-12)
佳譽顧問有限公司",1995-02-07,2003-12-12,"Private, ltd by shares"
4927,527715,"CITYNET LIMITED (d2000-04-07)
港亮有限公司",1995-10-10,2000-04-07,"Private, ltd by shares"
