,Reg no.,Name,"Incorp-
orated",Dissolved,Type
4353,94107,FAULCONBRIDGE COMPANY LIMITED,1981-02-27,2000-04-07,"Private, ltd by shares"
4354,94667,"FAUVETTE COMPANY LIMITED
科偉有限公司",1981-03-10,1996-04-26,"Private, ltd by shares"
4355,106643,"FAVOUR BEST LIMITED (d1988-03-25)
佳財有限公司",1981-12-11,1988-03-25,"Private, ltd by shares"
4356,95789,"FAVOUR GIFT SHOP LIMITED
飛帆精品店有限公司",1981-04-03,1996-05-10,"Private, ltd by shares"
4357,107167,"FAVOUR GROW LIMITED
進展有限公司",1981-12-29,2005-11-25,"Private, ltd by shares"
4358,100190,"FAVOUR INVESTMENT LIMITED (d1996-06-28)
飛帆投資有限公司",1981-07-10,1996-06-28,"Private, ltd by shares"
4359,106677,"FAVOUR LAND LIMITED (d2005-11-18)
展強有限公司",1981-12-15,2005-11-18,"Private, ltd by shares"
4360,98830,FAVOURABLE COMPANY LIMITED,1981-06-05,2001-11-23,"Private, ltd by shares"
4361,99935,FAXEN LIMITED,1981-06-30,1998-11-13,"Private, ltd by shares"
4362,99934,"FAXTONE LIMITED
快通有限公司",1981-06-30,1987-04-05,"Private, ltd by shares"
4363,92165,FAYRELL LIMITED,1981-01-16,1996-08-30,"Private, ltd by shares"
4364,105288,FB DYNAMICS (ASIA) LIMITED,1981-11-10,,"Private, ltd by shares"
4365,97065,FCCS CONSULTANTS LIMITED,1981-05-01,1993-08-27,"Private, ltd by shares"
4366,93821,"FEAT COMPANY LIMITED
豐惠有限公司",1981-02-24,1996-05-31,"Private, ltd by shares"
4367,99042,"FEATA REALTY LIMITED
飛達置業有限公司",1981-06-12,2013-10-04,"Private, ltd by shares"
4368,105791,FEDDEL COMPANY LIMITED,1981-11-24,1996-07-19,"Private, ltd by shares"
4369,104301,FEDERAL RESOURCES LIMITED (d1996-12-27),1981-10-20,1996-12-27,"Private, ltd by shares"
4370,102806,"FEDERAL SWITCHBOARD (H.K.) LIMITED
輝達工程有限公司",1981-09-11,2006-05-12,"Private, ltd by shares"
4371,99021,"FEDERATION DEVELOPMENT COMPANY LIMITED
萬豐地產有限公司",1981-06-12,,"Private, ltd by shares"
4372,92283,"FEDERATION OF PETROLEUM MERCHANTS (HONG KONG) LIMITED (THE)
石油商協會(香港)有限公司",1981-01-20,2002-04-12,Ltd by guarantee
4373,92547,"FEDORA COMPANY LIMITED
資泰貿易有限公司",1981-01-23,1996-03-29,"Private, ltd by shares"
4374,98817,FEECO LIMITED,1981-06-05,1998-09-04,"Private, ltd by shares"
4375,96340,"FEGARA INVESTMENTS LIMITED
輝榮置業有限公司",1981-04-22,1996-08-02,"Private, ltd by shares"
4376,96387,"FEI SING INTERNATIONAL COMPANY LIMITED
蜚聲國際有限公司",1981-04-22,1996-05-10,"Private, ltd by shares"
4377,95217,"FEI YING ENTERPRISES LIMITED
飛鷹企業有限公司",1981-03-24,1988-03-10,"Private, ltd by shares"
4378,101523,"FELAN INVESTMENT LIMITED
福生發展有限公司",1981-08-11,,"Private, ltd by shares"
4379,94230,"FELLER, LIMITED",1981-03-03,2015-08-28,"Private, ltd by shares"
4380,94346,"FELT COMPANY (HONG KONG) LIMITED
汎洋(香港)有限公司",1981-03-06,1998-06-05,"Private, ltd by shares"
4381,95863,FELTEX KNITTING FACTORY LIMITED,1981-04-08,1993-10-19,"Private, ltd by shares"
4382,96872,FEMAN INTERNATIONAL LIMITED,1981-04-29,2004-01-16,"Private, ltd by shares"
4383,98183,"FEMININE SHOP LIMITED
女仕店有限公司",1981-05-22,1996-06-28,"Private, ltd by shares"
4384,104906,FEMME CHIC LIMITED,1981-11-03,1996-03-22,"Private, ltd by shares"
4385,102577,FENDALA COMPANY LIMITED,1981-09-04,1996-09-26,"Private, ltd by shares"
4386,104869,"FENERTY TRADING COMPANY LIMITED
汎利來貿易有限公司",1981-10-30,2019-03-01,"Private, ltd by shares"
4387,99702,FENG LE INVESTMENT LIMITED,1981-06-26,1991-04-30,"Private, ltd by shares"
4388,107264,FENG SHENG ENTERPRISES COMPANY LIMITED,1981-12-31,1993-08-07,"Private, ltd by shares"
4389,95081,"FEON INDUSTRIAL LIMITED
飛洋實業有限公司",1981-03-20,2000-04-07,"Private, ltd by shares"
4390,104734,"FERMETA LIMITED
富彰有限公司",1981-10-30,1996-04-19,"Private, ltd by shares"
4391,100798,FERMIC INVESTMENT LIMITED,1981-07-24,1996-06-28,"Private, ltd by shares"
4392,94636,FERNHURST LIMITED (d1996-07-19),1981-03-10,1996-07-19,"Private, ltd by shares"
4393,98586,FERRANTI MICROELECTRONICS (HONG KONG) LIMITED,1981-05-29,1992-06-27,"Private, ltd by shares"
4394,99885,FERRYCLOSE LIMITED,1981-06-30,,"Private, ltd by shares"
4395,96847,"FERUSON COMPANY LIMITED
逢新有限公司",1981-04-29,1996-06-07,"Private, ltd by shares"
4396,102504,FETTLE COMPANY LIMITED,1981-09-04,,"Private, ltd by shares"
4397,100596,"FI FAT CLUB LIMITED
快發會所有限公司",1981-07-21,2009-10-23,Ltd by guarantee
4398,98715,"FI LOK CLUB LIMITED
快樂聯誼會有限公司",1981-06-05,2011-05-20,Ltd by guarantee
4399,95842,"FIACRA INDUSTRIES (HONG KONG) LIMITED
飛雅科技顧問(香港)有限公司",1981-04-08,,"Private, ltd by shares"
4400,102347,"FIAN COMPANY LIMITED
威端有限公司",1981-09-02,,"Private, ltd by shares"
4401,92209,FIDELIS COMPANY LIMITED,1981-01-16,1996-07-19,"Private, ltd by shares"
4402,99125,"FIDELITY CONSULTANTS LIMITED (d2001-07-20)
忠誠顧問有限公司",1981-06-12,2001-07-20,"Private, ltd by shares"
4403,91505,"FIDELITY FINANCE (NOMINEES) LIMITED
百騰財務(代理人)有限公司",1981-01-02,2004-02-13,"Private, ltd by shares"
4404,95136,"FIDELITY NAVIGATION LIMITED
實用航運有限公司",1981-03-20,1996-05-24,"Private, ltd by shares"
4405,95135,"FIDELITY RESOURCES LIMITED
實用財務有限公司",1981-03-20,,"Private, ltd by shares"
4406,92227,FIDGEON LIMITED (d2003-03-23),1981-01-16,2003-03-23,"Private, ltd by shares"
4407,94414,"FIDI (FAR EAST) LIMITED
富德管理(遠東)有限公司",1981-03-06,1996-07-26,"Private, ltd by shares"
4408,93620,FIEDLER DEVELOPMENT LIMITED,1981-02-20,2005-05-20,"Private, ltd by shares"
4409,94404,FIERRA INVESTMENTS LIMITED,1981-03-06,2011-02-25,"Private, ltd by shares"
4410,103384,"FIFA LIMITED (d1996-04-26)
輝紡有限公司",1981-09-25,1996-04-26,"Private, ltd by shares"
4411,102849,"FIFE, PITT & NELSON LIMITED",1981-09-11,1996-03-29,"Private, ltd by shares"
4412,92395,FIFU LIMITED (d2001-01-31),1981-01-20,2001-01-31,"Private, ltd by shares"
4413,91831,"FIGHT ENTERPRISES COMPANY LIMITED
巨輝企業有限公司",1981-01-09,2002-02-01,"Private, ltd by shares"
4414,95638,"FIGHTINGALE ESTATES LIMITED
輝騰漂染有限公司",1981-04-03,,"Private, ltd by shares"
4415,102907,FIGTREE INTERNATIONAL LIMITED (d1996-04-19),1981-09-11,1996-04-19,"Private, ltd by shares"
4416,98125,FIL FINANCE & INVESTMENTS LIMITED,1981-05-22,2015-07-17,"Private, ltd by shares"
4417,98124,FIL FUNDS OFFSHORE LIMITED,1981-05-22,2007-12-10,"Private, ltd by shares"
4418,97708,"FIL Investment Management (Hong Kong) Limited
富達基金(香港)有限公司",1981-05-12,,"Private, ltd by shares"
4419,101378,"FIL-ASIA TRADING COMPANY, LIMITED",1981-08-07,1996-06-07,"Private, ltd by shares"
4420,98177,"FILBERT DEVELOPMENT COMPANY LIMITED
吉兆企業有限公司",1981-05-22,1992-07-15,"Private, ltd by shares"
4421,104051,"FILDAN ACCESSORIES (HONG KONG) LIMITED
飛騰塑膠配件(香港)有限公司",1981-10-16,,"Private, ltd by shares"
4422,106814,FILDERS INTERNATIONAL LIMITED,1981-12-18,2003-11-28,"Private, ltd by shares"
4423,97255,FILEY BEACH LIMITED,1981-05-01,1992-06-26,"Private, ltd by shares"
4424,96263,"FILLANS PRESS LIMITED
豐文出版有限公司",1981-04-16,,"Private, ltd by shares"
4425,92983,FILLCON LIMITED (d1999-08-13),1981-02-03,1999-08-13,"Private, ltd by shares"
4426,99410,FILM EAST LIMITED,1981-06-19,1983-06-30,"Private, ltd by shares"
4427,91631,"FILSUN SHIPPING COMPANY LIMITED
富順船務有限公司",1981-01-06,1995-12-25,"Private, ltd by shares"
4428,102190,FINADLO (HONG KONG) LIMITED,1981-08-28,1996-05-31,"Private, ltd by shares"
4429,103204,"FINANCE AND CREDIT LIMITED
財務金融授信有限公司",1981-09-22,,"Private, ltd by shares"
4430,101756,FINANCE NOMINEE COMPANY LIMITED,1981-08-14,1996-05-31,"Private, ltd by shares"
4431,101775,"FINANCIAL INVESTORS LIMITED
快而準財務投資有限公司",1981-08-18,1987-05-13,"Private, ltd by shares"
4432,104980,FINANCIAL PRESENTATIONS INTERNATIONAL (HONG KONG) LIMITED,1981-11-03,1996-11-01,"Private, ltd by shares"
4433,95815,"FINANCIERA SAN FRANCISCO LIMITED
神財有限公司",1981-04-08,1992-02-28,"Private, ltd by shares"
4434,104288,"FINBERG ENTERPRISES LIMITED
領好企業有限公司",1981-10-20,1996-04-26,"Private, ltd by shares"
4435,97849,"FINCHLAND DEVELOPMENT LIMITED
峰隆發展有限公司",1981-05-15,,"Private, ltd by shares"
4436,105481,FINCO AGENCIES LIMITED,1981-11-13,2003-02-07,"Private, ltd by shares"
4437,104780,"FINDEL ASIA SOURCING LIMITED
芬德爾亞洲採購有限公司",1981-10-30,,"Private, ltd by shares"
4438,102579,FINDEX COMPANY LIMITED,1981-09-04,1996-07-19,"Private, ltd by shares"
4439,99922,FINDLEY CHUEN CONSTRUCTION COMPANY LIMITED,1981-06-30,2000-04-07,"Private, ltd by shares"
4440,104365,FINE MOVE COMPANY LIMITED,1981-10-23,2001-06-15,"Private, ltd by shares"
4441,96764,"FINE TIME ENTERPRISES LIMITED (d2006-09-29)
快泰企業有限公司",1981-04-24,2006-09-29,"Private, ltd by shares"
4442,98342,FINE VIEW INVESTMENTS LIMITED,1981-05-26,1997-08-08,"Private, ltd by shares"
4443,104179,FINECREST ESTATES LIMITED,1981-10-16,1996-04-26,"Private, ltd by shares"
4444,107081,FINEGLOW CO. LIMITED,1981-12-23,2003-11-28,"Private, ltd by shares"
4445,98650,"FINELAND INVESTMENT LIMITED
富地投資有限公司",1981-06-02,1995-05-17,"Private, ltd by shares"
4446,94132,"FINELINK INVESTMENT AND DEVELOPMENT LIMITED
佳聯投資發展有限公司",1981-02-27,1984-11-30,"Private, ltd by shares"
4447,92705,FINEST HOUR COMPANY LIMITED,1981-01-27,,"Private, ltd by shares"
4448,99379,FINETRADE LIMITED (d1998-12-11),1981-06-19,1998-12-11,"Private, ltd by shares"
4449,107080,FINETREND CO. LIMITED,1981-12-23,2001-03-08,"Private, ltd by shares"
4450,107078,FINEWOOD CO. LIMITED,1981-12-23,1988-06-22,"Private, ltd by shares"
4451,93971,FINLEASCO (FAR EAST) LIMITED,1981-02-24,2000-10-20,"Private, ltd by shares"
4452,96312,"FIORITA FASHIONS LIMITED
富利達時裝有限公司",1981-04-22,,"Private, ltd by shares"
4453,92285,FIRBAN LIMITED,1981-01-20,2016-02-12,"Private, ltd by shares"
4454,103194,FIREBALL LIMITED (d1991-09-27),1981-09-22,1991-09-27,"Private, ltd by shares"
4455,106324,FIREPOINT INVESTMENTS LIMITED,1981-12-04,1996-05-10,"Private, ltd by shares"
4456,99408,"FIRM GAINS LIMITED
富景有限公司",1981-06-19,2008-09-25,"Private, ltd by shares"
4457,92691,"FIRM STAND COMPANY LIMITED
意堅有限公司",1981-01-27,1996-06-07,"Private, ltd by shares"
4458,104313,"FIRM STEP COMPANY LIMITED
銓業有限公司",1981-10-20,1996-04-26,"Private, ltd by shares"
4459,102308,"FIRM VALUE LIMITED
穩值有限公司",1981-08-28,1996-05-24,"Private, ltd by shares"
4460,105603,"FIRMA WELL (H.K.) LIMITED
穩高洋行(香港)有限公司",1981-11-17,2002-06-21,"Private, ltd by shares"
4461,99776,"FIRMGROWTH LIMITED (d2003-10-10)
承進有限公司",1981-06-26,2003-10-10,"Private, ltd by shares"
4462,102651,"FIRMSALES LIMITED
植富有限公司",1981-09-08,1993-03-03,"Private, ltd by shares"
4463,102314,"FIRMSOURCES LIMITED
定源有限公司",1981-08-28,1996-06-21,"Private, ltd by shares"
4464,102654,"FIRMSTAR LIMITED
福星營造有限公司",1981-09-08,,"Private, ltd by shares"
4465,99778,"FIRMWILL LIMITED
定佳有限公司",1981-06-26,,"Private, ltd by shares"
4466,92817,FIRST CLASS NOMINEES LIMITED,1981-01-30,1999-05-14,"Private, ltd by shares"
4467,107067,"FIRST COLLECTION LIGHTING LIMITED
荃新燈飾有限公司",1981-12-23,,"Private, ltd by shares"
4468,106818,"FIRST EXPRESS COMPANY LIMITED
先快有限公司",1981-12-18,1996-04-19,"Private, ltd by shares"
4469,95281,FIRST FINANCIAL (NOMINEES) LIMITED,1981-03-24,1988-06-09,"Private, ltd by shares"
4470,95280,FIRST FINANCIAL (SYNDICATIONS) LIMITED,1981-03-24,1991-03-28,"Private, ltd by shares"
4471,102069,"FIRST GNP HOLDINGS LIMITED (d2004-02-27)
華馨有限公司",1981-08-25,2004-02-27,"Private, ltd by shares"
4472,94637,FIRST HONGKONG PROPERTIES LIMITED,1981-03-10,1986-05-30,"Private, ltd by shares"
4473,104146,"FIRST JOY LIMITED (d1996-03-29)
冠運有限公司",1981-10-16,1996-03-29,"Private, ltd by shares"
4474,94261,"FIRST OCEAN KNITTERS LIMITED
輝洋針織廠有限公司",1981-03-03,1996-08-02,"Private, ltd by shares"
4475,105992,FIRST OHIO LIMITED,1981-11-27,1998-01-23,"Private, ltd by shares"
4476,96613,"FIRST RATE INVESTMENT COMPANY LIMITED
冠首投資有限公司",1981-04-24,1996-06-07,"Private, ltd by shares"
4477,103602,"FIRST VALUE LIMITED (d1996-10-18)
首值有限公司",1981-10-02,1996-10-18,"Private, ltd by shares"
4478,104486,FIRST-WIN INVESTMENT COMPANY LIMITED,1981-10-23,1996-04-19,"Private, ltd by shares"
4479,92537,"FIRSTGAIN LIMITED (d1998-08-28)
領盈有限公司",1981-01-23,1998-08-28,"Private, ltd by shares"
4480,92377,FIRSTLEAD FASHION MANUFACTURING LIMITED,1981-01-20,1996-05-10,"Private, ltd by shares"
4481,96530,"FIRSTLINE TRADING CO., LIMITED
富絲麗時裝有限公司",1981-04-24,2001-05-11,"Private, ltd by shares"
4482,96549,"FIRSTLUCK LIMITED (d1996-03-29)
領運有限公司",1981-04-24,1996-03-29,"Private, ltd by shares"
4483,97330,"FIRSTONE HOLDINGS CO. LIMITED
益通集團有限公司",1981-05-05,,"Private, ltd by shares"
4484,106325,FIRSTPOINT INVESTMENTS LIMITED,1981-12-04,1996-05-10,"Private, ltd by shares"
4485,99354,"FIRSTPRODUCTS (FTC) TRADING CO., LIMITED
快特有限公司",1981-06-19,1991-11-21,"Private, ltd by shares"
4486,94095,FIRSTTOWN LIMITED,1981-02-27,2003-06-20,"Private, ltd by shares"
4487,96528,"FIRSTURN LAND CONSULTANT LIMITED
冠盛地產顧問有限公司",1981-04-24,1992-11-03,"Private, ltd by shares"
4488,104219,FISBERG LIMITED,1981-10-20,2004-03-26,"Private, ltd by shares"
4489,94153,FISCHER CONSULTANTS INTERNATIONAL FAR EAST LIMITED,1981-02-27,1994-10-21,"Private, ltd by shares"
4490,99948,"FISH-FARMING DEVELOPMENT LIMITED
香港養殖漁業發展有限公司",1981-06-30,1996-05-24,"Private, ltd by shares"
4491,91976,FISHER CONSULTING LIMITED (d1996-05-10),1981-01-13,1996-05-10,"Private, ltd by shares"
4492,94213,"FISHER ELECTRIC (HONG KONG) LIMITED
飛燕電器(香港)有限公司",1981-03-03,1991-04-02,"Private, ltd by shares"
4493,103142,"FIT CENTRE LIMITED
譽景有限公司",1981-09-18,2003-08-15,"Private, ltd by shares"
4494,100819,"FIT MARK COMPANY LIMITED
置冠有限公司",1981-07-24,1998-11-27,"Private, ltd by shares"
4495,100241,FIT TIME NOMINEES LIMITED,1981-07-10,1992-03-09,"Private, ltd by shares"
4496,97162,"FITCO ELECTRONICS LIMITED
富康電子廠有限公司",1981-05-01,2013-11-01,"Private, ltd by shares"
4497,103140,"FITLAND COMPANY LIMITED
增榮有限公司",1981-09-18,1994-06-28,"Private, ltd by shares"
4498,99546,FITNESS CENTRE LIMITED (THE) (d2011-09-27),1981-06-23,2011-09-27,"Private, ltd by shares"
4499,102527,"FITOWN COMPANY LIMITED
飛昇有限公司",1981-09-04,2003-07-18,"Private, ltd by shares"
4500,103070,"FITSALES LIMITED
適兆有限公司",1981-09-18,2010-01-22,"Private, ltd by shares"
4501,96011,"FITTO RECORDS CO., LIMITED
飛圖唱片有限公司",1981-04-10,2002-08-16,"Private, ltd by shares"
4502,95686,"FITWEALTH LIMITED
謙豐有限公司",1981-04-03,,"Private, ltd by shares"
4503,100386,"FIVAL INVESTMENT COMPANY LIMITED
輝福投資有限公司",1981-07-14,1996-05-24,"Private, ltd by shares"
4504,100519,"FIVE HING INVESTMENT COMPANY LIMITED
快興投資有限公司",1981-07-17,1998-09-11,"Private, ltd by shares"
4505,98968,"FIVE KINGS LIMITED (d1988-03-25)
五皇有限公司",1981-06-09,1988-03-25,"Private, ltd by shares"
4506,107199,FIVE S ENTERPRISES LIMITED,1981-12-29,1996-05-31,"Private, ltd by shares"
4507,105740,"FIVE TOPS LIMITED
五巖有限公司",1981-11-20,1996-07-19,"Private, ltd by shares"
4508,105847,FK DIRECTORS LIMITED,1981-11-24,2003-04-04,"Private, ltd by shares"
4509,91533,FK MANAGEMENT LIMITED (d2002-11-08),1981-01-02,2002-11-08,"Private, ltd by shares"
4510,91534,FK NOMINEES LIMITED,1981-01-02,2003-05-16,"Private, ltd by shares"
4511,94762,FLAGSHIP (HONG KONG) LIMITED,1981-03-13,2015-08-28,"Private, ltd by shares"
4512,97352,"FLAIR METAL WORKS FACTORY LIMITED
富利五金廠有限公司",1981-05-05,1999-10-09,"Private, ltd by shares"
4513,93729,FLAME MARINE (HONG KONG) LIMITED,1981-02-20,1996-12-20,"Private, ltd by shares"
4514,103071,"FLAMGLORY LIMITED
譽輝有限公司",1981-09-18,1998-11-27,"Private, ltd by shares"
4515,104040,"FLAMME D' OR COMPANY LIMITED
翠輝有限公司",1981-10-16,1998-11-13,"Private, ltd by shares"
4516,92533,"FLANCORT LIMITED
分獲有限公司",1981-01-23,1991-10-05,"Private, ltd by shares"
4517,94713,"FLAT WILL LIMITED
碧耀有限公司",1981-03-13,1998-11-27,"Private, ltd by shares"
4518,96628,FLAUBORT ESTATES LIMITED,1981-04-24,,"Private, ltd by shares"
4519,98978,FLAXACON COMPANY LIMITED,1981-06-09,1996-11-29,"Private, ltd by shares"
4520,93830,FLAXHALL LIMITED,1981-02-24,1992-08-25,"Private, ltd by shares"
4521,102101,FLECKER TRADING LIMITED,1981-08-25,1985-11-15,"Private, ltd by shares"
4522,98543,FLEET FINANCE ASIA LIMITED,1981-05-29,1989-03-30,"Private, ltd by shares"
4523,97715,FLEETCRAFT COMPANY LIMITED,1981-05-12,2005-02-01,"Private, ltd by shares"
4524,101439,FLEETLAND COMPANY LIMITED,1981-08-11,2003-04-17,"Private, ltd by shares"
4525,102242,FLEURESSENCE LIMITED (d2001-09-28),1981-08-28,2001-09-28,"Private, ltd by shares"
4526,103541,"FLEXIWALL ENGINEERING COMPANY LIMITED
德信行工程有限公司",1981-10-02,,"Private, ltd by shares"
4527,100363,FLINDERS LIMITED (d1986-04-02),1981-07-14,1986-04-02,"Private, ltd by shares"
4528,101619,FLINT & FAR EASTERN LIMITED,1981-08-14,1996-03-29,"Private, ltd by shares"
4529,98323,"FLIXTON INVESTMENT LIMITED
福威投資有限公司",1981-05-26,1996-05-24,"Private, ltd by shares"
4530,106267,FLORA CONCEPTS LIMITED,1981-12-04,2002-10-04,"Private, ltd by shares"
4531,97322,FLORA FIELD COMPANY LIMITED,1981-05-05,1992-12-17,"Private, ltd by shares"
4532,93734,FLORAL SUPPLY INTERNATIONAL LIMITED,1981-02-20,1996-05-24,"Private, ltd by shares"
4533,96265,FLORENCE PARK LIMITED (d1989-01-04),1981-04-16,1989-01-04,"Private, ltd by shares"
4534,103707,FLORIDA LUCINA INVESTMENT COMPANY LIMITED,1981-10-07,1986-11-28,"Private, ltd by shares"
4535,94128,FLORINDA LIMITED,1981-02-27,,"Private, ltd by shares"
4536,97976,FLORO COMPANY LIMITED,1981-05-15,2018-03-29,"Private, ltd by shares"
4537,104575,"FLORTEX (H.K.) LIMITED
頤利洋行有限公司",1981-10-27,2002-04-12,"Private, ltd by shares"
4538,94185,"FLOURISH LAND CO. LIMITED
宏鉅投資有限公司",1981-02-27,,"Private, ltd by shares"
4539,100520,"FLY WING INVESTMENT COMPANY LIMITED
定榮投資有限公司",1981-07-17,1998-09-11,"Private, ltd by shares"
4540,104362,FLYING EAGLE COMPANY LIMITED,1981-10-23,2017-09-29,"Private, ltd by shares"
4541,99817,"FLYING FISH RESTAURANT LIMITED
飛魚海鮮酒家有限公司",1981-06-26,1998-09-11,"Private, ltd by shares"
4542,97785,FLYING HORSE TRADING COMPANY LIMITED,1981-05-12,1997-06-20,"Private, ltd by shares"
4543,101729,FLYING PHOENIX INVESTMENT LIMITED,1981-08-14,2015-03-20,"Private, ltd by shares"
4544,96101,"FLYING SAIL INVESTMENT COMPANY LIMITED
揚帆投資有限公司",1981-04-14,1998-12-11,"Private, ltd by shares"
4545,92720,"FLYWIN ELECTRONICS LIMITED
浩展電子有限公司",1981-01-27,1997-04-25,"Private, ltd by shares"
4546,94439,FM INVESTMENT COMPANY LIMITED,1981-03-06,2005-03-04,"Private, ltd by shares"
4547,106049,FOAUTO TRADING COMPANY LIMITED,1981-12-01,1996-06-21,"Private, ltd by shares"
4548,107029,FOBY LIMITED,1981-12-23,2000-05-26,"Private, ltd by shares"
4549,96178,FOILBORN ENTERPRISE LIMITED,1981-04-14,2005-10-28,"Private, ltd by shares"
4550,97910,"FOK HING BUILDERS LIMITED
三興建築有限公司",1981-05-15,1992-03-12,"Private, ltd by shares"
4551,100981,"FOLAND DEVELOPMENTS LIMITED
富蘭發展有限公司",1981-07-28,1997-02-28,"Private, ltd by shares"
4552,92057,"FOLK LONGER LIMITED
福樂家有限公司",1981-01-13,1997-05-16,"Private, ltd by shares"
4553,92188,"FOLKSAM COMPANY LIMITED
福深有限公司",1981-01-16,1998-09-25,"Private, ltd by shares"
4554,100823,FON-MEI LIMITED,1981-07-24,,"Private, ltd by shares"
4555,103511,FONAGRAM COMPANY LIMITED,1981-09-29,2003-02-14,"Private, ltd by shares"
4556,103516,FONAPAC COMPANY LIMITED,1981-09-29,1996-06-28,"Private, ltd by shares"
4557,105086,"FONDA OIL CO., LIMITED
泛達石油有限公司",1981-11-06,2013-03-29,"Private, ltd by shares"
4558,97649,"FONDAN LIMITED
鳳丹有限公司",1981-05-08,2011-12-09,"Private, ltd by shares"
4559,98325,"FONDARE COMPANY LIMITED
伏加有限公司",1981-05-26,2018-05-04,"Private, ltd by shares"
4560,103271,"FONDVIEW COMPANY LIMITED
泛遙有限公司",1981-09-22,2002-05-24,"Private, ltd by shares"
4561,96224,"FONG CHIN ENTERPRISES LIMITED
富景興業有限公司",1981-04-16,1996-03-29,"Private, ltd by shares"
4562,106372,FONGCHI LIMITED,1981-12-04,1996-07-19,"Private, ltd by shares"
4563,99129,"FONIC ELECTRONIC LIMITED
靈通電子有限公司",1981-06-12,1996-04-26,"Private, ltd by shares"
4564,94249,FONKY COMPANY LIMITED,1981-03-03,1996-07-19,"Private, ltd by shares"
4565,98069,FONTANEDA TRADING COMPANY LIMITED,1981-05-19,1991-07-23,"Private, ltd by shares"
4566,104659,FONTELLAS LIMITED,1981-10-27,2003-09-26,"Private, ltd by shares"
4567,105865,FONTENELLE LIMITED (d1992-09-17),1981-11-24,1992-09-17,"Private, ltd by shares"
4568,107044,"FOO ART MANUFACTORY COMPANY LIMITED
富藝製造廠有限公司",1981-12-23,2001-06-22,"Private, ltd by shares"
4569,102447,FOO BIT TAT COMPANY LIMITED,1981-09-02,1997-10-24,"Private, ltd by shares"
4570,102070,"FOO FOOK YUEN GARMENT FACTORY LIMITED
富福源製衣廠有限公司",1981-08-25,1997-04-18,"Private, ltd by shares"
4571,104754,"FOO QI ENTERPRISES LIMITED
福齊企業有限公司",1981-10-30,1996-04-19,"Private, ltd by shares"
4572,105065,"FOO WAH KAI COMPANY LIMITED
富華基有限公司",1981-11-06,1991-04-19,"Private, ltd by shares"
4573,93576,"Food Joy Catering Limited
福將餐飲有限公司",1981-02-17,2013-03-28,"Private, ltd by shares"
4574,92114,"FOODWIN LIMITED
五聯貿易有限公司",1981-01-16,,"Private, ltd by shares"
4575,106019,"FOOK JOR COMPANY LIMITED
福助有限公司",1981-11-27,2003-04-04,"Private, ltd by shares"
4576,106725,"FOOK KEE CONSTRUCTION COMPANY LIMITED
福記建築有限公司",1981-12-15,1987-05-29,"Private, ltd by shares"
4577,97401,"FOOK KUN INVESTMENTS COMPANY LIMITED
福芹投資有限公司",1981-05-05,2005-10-28,"Private, ltd by shares"
4578,94324,"FOOK LEE ON TRADING COMPANY LIMITED
福利安貿易有限公司",1981-03-06,2020-09-11,"Private, ltd by shares"
4579,96586,"FOOK LUEN WAH DEVELOPMENT COMPANY LIMITED
福聯華發展有限公司",1981-04-24,2004-05-12,"Private, ltd by shares"
4580,105338,"FOOK LUN CONSTRUCTION & ENGINEERING COMPANY LIMITED
馥麟工程有限公司",1981-11-10,1986-02-12,"Private, ltd by shares"
4581,105339,"FOOK MING OIL COMPANY LIMITED
福明油庒有限公司",1981-11-10,1996-04-26,"Private, ltd by shares"
4582,97505,"FOOK POON YUEN TO TONG ASSOCIATION LIMITED
復本原道堂有限公司",1981-05-08,2010-12-10,Ltd by guarantee
4583,94553,"FOOK SHIU INVESTMENTS LIMITED
福韶投資有限公司",1981-03-10,2014-08-01,"Private, ltd by shares"
4584,95901,"FOOK SHUN PRECIOUS TRADING COMPANY LIMITED
福信寶石貿易有限公司",1981-04-08,1992-04-27,"Private, ltd by shares"
4585,97032,"FOOK SING PAPER PRODUCTS COMPANY LIMITED
福星紙品有限公司",1981-04-29,,"Private, ltd by shares"
4586,95175,"FOOK TAI CREDITS LIMITED
福大授信有限公司",1981-03-20,,"Private, ltd by shares"
4587,105165,"FOOK TSAN COMPANY LIMITED
福贊有限公司",1981-11-06,2003-04-11,"Private, ltd by shares"
4588,98885,"FOOK WOR HO LIMITED (d1991-08-20)
福和號牛欄有限公司",1981-06-05,1991-08-20,"Private, ltd by shares"
4589,94511,"FOOK YUEN HING GINSENG COMPANY LIMITED
福源興參茸有限公司",1981-03-10,,"Private, ltd by shares"
4590,92702,"FOOKKUEN FAMILY INVESTMENT HOLDING LIMITED
福權家庭投資有限公司",1981-01-27,,"Private, ltd by shares"
4591,94119,FORBES INVESTMENTS OVERSEAS LIMITED,1981-02-27,2001-12-21,"Private, ltd by shares"
4592,102817,FORBIDDEN CITY LIMITED (d1996-06-28),1981-09-11,1996-06-28,"Private, ltd by shares"
4593,100104,"FORCE MANNER COMPANY LIMITED
勁態有限公司",1981-07-08,,"Private, ltd by shares"
4594,104039,"FORDER FINANCE & INVESTMENTS LIMITED
福達財務投資有限公司",1981-10-16,1990-01-17,"Private, ltd by shares"
4595,98476,FORDGLEN COMPANY LIMITED,1981-05-29,1986-08-21,"Private, ltd by shares"
